timestamp,country,city,station_type,temperature,humidity,wind_speed,precipitation,pm2.5,pm10,no2,co,o3,so2,aqi,aqi_category,hour,day_of_week,month,season
2020-10-01 16:00:00,Italy,Milan,Urban_Background,-13.53,76.92,14.92,4.88,32.68,57.87,21.8,0.469,29.82,5.73,115.75,Unhealthy_for_Sensitive,16.0,3.0,10.0,4.0
2020-10-01 17:00:00,Germany,Berlin,Urban_Traffic,-4.06,67.73,17.8,0.0,35.19,43.93,26.91,0.53,8.38,1.91,100.55,Unhealthy_for_Sensitive,17.0,3.0,10.0,4.0
2020-10-01 18:00:00,Belgium,Bruges,,-11.49,59.78,10.73,0.0,21.71,44.13,48.31,0.371,12.37,2.01,120.77,Unhealthy_for_Sensitive,18.0,3.0,10.0,4.0
2020-10-01 19:00:00,Germany,Munich,Industrial,0.29,76.69,23.6,0.0,23.78,21.68,29.95,0.294,33.54,12.97,74.88,Moderate,19.0,3.0,10.0,4.0
2020-10-01 20:00:00,Germany,Hamburg,Rural,-0.07,73.61,22.75,0.0,18.72,13.3,28.85,0.299,26.39,6.72,72.12,Moderate,20.0,3.0,10.0,4.0
2020-10-01 21:00:00,Italy,Naples,Rural,-1.96,61.35,29.05,0.0,14.54,18.79,28.6,0.374,28.45,0.53,71.49,Moderate,21.0,3.0,10.0,4.0
2020-10-01 22:00:00,Spain,Madrid,Industrial,-8.93,85.97,18.68,0.0,18.93,16.11,18.88,0.229,41.55,14.91,74.57,Moderate,22.0,3.0,10.0,4.0
2020-10-01 23:00:00,Belgium,Antwerp,,6.61,80.49,17.28,0.0,28.52,40.35,13.12,0.32,30.24,7.45,81.47,Moderate,23.0,3.0,10.0,4.0
2020-10-02 00:00:00,France,,Urban_Background,5.89,58.59,15.34,0.0,29.76,48.03,32.01,0.297,56.75,4.3,,Moderate,0.0,4.0,10.0,4.0
2020-10-02 01:00:00,Italy,Rome,Industrial,,59.37,19.95,0.0,8.34,10.65,37.85,0.304,21.5,6.64,94.63,Moderate,1.0,4.0,10.0,4.0
2020-10-02 02:00:00,Sweden,Malmo,Suburban,0.34,68.05,20.85,2.7,18.02,21.99,25.78,0.237,13.12,1.26,64.46,Moderate,2.0,4.0,10.0,4.0
2020-10-02 03:00:00,Belgium,Bruges,Urban_Traffic,-4.17,65.24,6.11,0.0,30.19,35.79,,0.473,20.55,5.21,94.88,Moderate,3.0,4.0,10.0,4.0
2020-10-02 04:00:00,France,Marseille,Suburban,-3.42,64.05,13.24,0.0,17.93,44.26,22.89,0.219,18.31,9.67,88.52,Moderate,4.0,4.0,10.0,4.0
2020-10-02 05:00:00,Sweden,Gothenburg,Industrial,4.15,77.99,24.54,0.42,7.5,9.04,36.24,0.318,11.37,16.56,90.6,Moderate,5.0,4.0,10.0,4.0
2020-10-02 06:00:00,Austria,Vienna,Urban_Background,-2.76,67.55,9.86,0.0,25.09,37.97,30.94,0.566,0.0,,77.36,Moderate,6.0,4.0,10.0,4.0
2020-10-02 07:00:00,Poland,Warsaw,Suburban,1.55,73.9,9.76,0.0,24.52,33.24,30.16,0.473,14.85,2.39,75.4,Moderate,7.0,4.0,10.0,4.0
2020-10-02 08:00:00,Sweden,Malmo,Urban_Background,-1.1,56.99,11.51,0.0,30.23,45.46,51.58,0.503,24.63,0.78,128.96,Unhealthy_for_Sensitive,8.0,4.0,10.0,4.0
2020-10-02 09:00:00,Sweden,Uppsala,Rural,8.92,60.04,13.16,0.0,12.49,5.35,32.53,0.624,49.49,4.29,81.32,Moderate,9.0,4.0,10.0,4.0
2020-10-02 10:00:00,Belgium,Bruges,Suburban,2.01,62.61,8.01,0.0,28.5,53.37,30.91,0.441,23.0,2.22,106.73,Unhealthy_for_Sensitive,10.0,4.0,10.0,4.0
2020-10-02 11:00:00,Austria,Innsbruck,Urban_Traffic,5.14,74.99,13.8,0.0,27.26,42.68,33.77,0.381,38.85,2.17,85.36,Moderate,11.0,4.0,10.0,4.0
2020-10-02 12:00:00,Portugal,Lisbon,Urban_Background,-3.09,58.17,17.53,4.21,20.32,8.97,36.52,0.508,36.75,8.55,91.29,Moderate,12.0,4.0,10.0,4.0
2020-10-02 13:00:00,Belgium,Bruges,Rural,-11.15,61.02,15.59,0.0,26.71,48.76,28.89,0.398,20.3,3.89,97.53,Moderate,,4.0,10.0,4.0
2020-10-02 14:00:00,Poland,Poznan,Urban_Traffic,2.13,64.83,15.23,0.0,21.88,22.11,37.64,0.564,9.81,8.56,94.11,Moderate,14.0,4.0,10.0,4.0
2020-10-02 15:00:00,Germany,Berlin,Urban_Background,-7.58,73.29,18.28,0.0,33.92,52.36,34.24,0.314,34.6,0.0,104.72,Unhealthy_for_Sensitive,15.0,4.0,10.0,4.0
,Spain,Madrid,Rural,-0.56,73.15,8.17,0.0,22.56,42.79,38.96,0.482,23.4,8.17,97.4,Moderate,16.0,4.0,10.0,4.0
2020-10-02 17:00:00,France,Toulouse,Urban_Background,-2.97,72.21,10.96,0.0,27.01,35.11,48.72,0.747,19.23,11.66,121.81,Unhealthy_for_Sensitive,17.0,4.0,10.0,4.0
2020-10-02 18:00:00,Italy,Turin,Urban_Traffic,-2.24,75.57,21.03,0.0,34.03,,38.77,0.503,20.9,2.5,97.23,Moderate,18.0,4.0,10.0,4.0
2020-10-02 19:00:00,Netherlands,The Hague,Suburban,0.7,45.92,17.43,0.0,20.91,26.77,22.64,0.395,47.06,0.36,59.74,Moderate,19.0,4.0,10.0,4.0
2020-10-02 20:00:00,France,Paris,Suburban,-0.08,82.66,22.85,0.0,22.5,35.18,21.42,0.353,33.02,2.34,70.36,Moderate,20.0,4.0,10.0,4.0
2020-10-02 21:00:00,Italy,Turin,Industrial,-6.05,66.42,9.49,0.0,28.63,48.42,24.59,0.347,29.5,11.2,96.85,Moderate,21.0,4.0,10.0,4.0
2020-10-02 22:00:00,,Madrid,Rural,-4.42,75.27,8.23,0.0,24.18,38.84,10.16,0.642,20.29,6.14,77.69,Moderate,22.0,4.0,10.0,4.0
2020-10-02 23:00:00,Italy,Rome,Suburban,2.05,68.53,7.42,0.0,31.92,55.27,33.83,0.534,18.96,2.36,110.54,Unhealthy_for_Sensitive,23.0,,10.0,
2020-10-03 00:00:00,France,Marseille,Suburban,-10.52,56.93,8.18,0.0,12.34,11.06,47.47,0.358,15.41,2.86,118.67,Unhealthy_for_Sensitive,0.0,5.0,10.0,4.0
2020-10-03 01:00:00,Poland,Wroclaw,Rural,-3.91,52.65,19.28,0.0,8.88,1.97,20.44,0.461,,3.96,51.09,Moderate,1.0,5.0,10.0,4.0
2020-10-03 02:00:00,France,Marseille,Industrial,5.45,74.0,1.12,0.0,12.34,24.3,33.96,0.592,7.71,11.76,84.9,Moderate,2.0,5.0,10.0,4.0
2020-10-03 03:00:00,France,Lyon,Urban_Traffic,-7.16,65.53,24.07,0.0,21.88,40.06,21.57,0.424,25.04,5.27,80.11,Moderate,3.0,5.0,10.0,4.0
2020-10-03 04:00:00,Sweden,Malmo,Industrial,-3.43,51.68,18.98,0.0,18.0,36.93,7.32,0.318,16.3,9.07,73.86,Moderate,4.0,,10.0,4.0
2020-10-03 05:00:00,Belgium,Brussels,Rural,-3.08,78.34,9.47,0.0,22.45,36.65,45.16,0.56,12.62,0.33,112.9,Unhealthy_for_Sensitive,5.0,5.0,10.0,4.0
2020-10-03 06:00:00,Austria,Graz,Rural,-5.28,89.66,12.36,0.0,26.77,43.78,16.71,0.383,31.56,3.04,87.56,Moderate,6.0,5.0,10.0,4.0
2020-10-03 07:00:00,Belgium,Ghent,Industrial,-6.5,62.55,8.22,0.15,33.33,54.27,20.63,0.471,15.17,11.19,108.54,Unhealthy_for_Sensitive,7.0,5.0,10.0,4.0
2020-10-03 08:00:00,Netherlands,The Hague,Suburban,-1.94,58.52,13.61,0.09,23.43,37.31,44.45,0.531,26.02,0.22,111.13,Unhealthy_for_Sensitive,8.0,5.0,10.0,4.0
2020-10-03 09:00:00,Germany,Berlin,Industrial,-5.56,71.96,10.9,0.0,21.82,36.68,39.56,0.327,18.5,8.72,98.89,Moderate,9.0,5.0,10.0,4.0
2020-10-03 10:00:00,Italy,Turin,Suburban,-2.28,63.98,13.19,0.0,20.96,25.18,32.2,0.502,30.53,5.65,80.5,Moderate,10.0,5.0,10.0,4.0
2020-10-03 11:00:00,Germany,Frankfurt,Rural,-9.43,78.3,15.2,0.05,17.31,23.75,20.22,0.329,40.46,6.94,50.54,Moderate,11.0,5.0,10.0,4.0
2020-10-03 12:00:00,Sweden,Malmo,Industrial,0.18,75.26,14.27,0.0,20.61,,26.52,0.551,14.66,4.06,66.29,Moderate,12.0,5.0,10.0,4.0
2020-10-03 13:00:00,Sweden,Stockholm,Industrial,-4.37,64.14,19.86,0.0,22.61,33.46,14.39,0.449,14.56,13.99,69.96,Moderate,13.0,5.0,10.0,4.0
2020-10-03 14:00:00,Portugal,Lisbon,Urban_Background,-0.72,73.73,11.06,1.39,24.84,42.44,34.1,0.277,44.87,,85.26,Moderate,14.0,5.0,10.0,4.0
2020-10-03 15:00:00,France,Paris,Urban_Traffic,-1.36,78.81,5.42,1.73,38.15,55.35,28.67,,20.28,2.71,110.71,Unhealthy_for_Sensitive,15.0,5.0,10.0,4.0
2020-10-03 16:00:00,Portugal,Braga,Rural,0.18,66.77,9.88,0.0,18.3,22.19,26.57,0.308,23.89,4.34,66.43,Moderate,16.0,5.0,10.0,4.0
2020-10-03 17:00:00,Belgium,Bruges,Rural,10.16,66.44,5.72,2.28,18.54,34.84,30.09,0.37,27.66,0.89,75.23,Moderate,17.0,5.0,10.0,4.0
2020-10-03 18:00:00,France,Lyon,Rural,-11.39,52.27,15.33,1.17,25.4,43.86,46.98,0.411,24.48,6.0,117.45,,18.0,5.0,10.0,4.0
2020-10-03 19:00:00,Italy,Naples,Rural,-12.87,78.98,3.93,6.59,24.01,27.45,48.46,0.351,20.78,2.81,121.16,Unhealthy_for_Sensitive,19.0,5.0,10.0,4.0
2020-10-03 20:00:00,Belgium,Bruges,Industrial,-1.34,65.17,1.46,0.0,33.06,62.4,44.08,0.551,4.14,2.83,124.8,Unhealthy_for_Sensitive,20.0,5.0,10.0,4.0
2020-10-03 21:00:00,Poland,Wroclaw,Rural,-6.59,46.41,8.22,0.0,17.81,22.69,31.99,0.482,22.15,1.85,79.97,Moderate,21.0,5.0,10.0,4.0
2020-10-03 22:00:00,Belgium,Bruges,Suburban,2.74,80.3,10.67,0.0,21.07,34.54,23.24,0.604,38.15,2.8,69.08,Moderate,22.0,5.0,10.0,4.0
2020-10-03 23:00:00,Belgium,Antwerp,Industrial,-1.37,48.48,29.09,0.0,16.53,30.11,20.73,0.185,34.51,13.12,65.59,Moderate,23.0,5.0,10.0,4.0
2020-10-04 00:00:00,Netherlands,Amsterdam,Urban_Traffic,1.21,76.12,27.9,0.61,22.95,22.94,18.94,0.344,53.66,12.43,65.58,Moderate,0.0,6.0,10.0,4.0
2020-10-04 01:00:00,Portugal,Braga,,-9.38,69.53,15.11,0.0,16.93,34.58,39.2,0.564,6.8,0.92,98.01,Moderate,1.0,6.0,10.0,4.0
2020-10-04 02:00:00,Spain,Madrid,Urban_Background,-0.75,,25.42,0.12,16.83,9.12,35.39,0.445,34.55,10.64,88.47,,2.0,6.0,10.0,4.0
2020-10-04 03:00:00,France,Paris,Urban_Background,-7.1,69.68,13.84,0.0,23.38,23.39,,0.249,31.86,6.3,66.79,Moderate,3.0,6.0,10.0,4.0
2020-10-04 04:00:00,France,Paris,Rural,-1.3,71.28,7.09,0.01,27.27,42.56,35.1,0.4,22.48,3.71,87.74,Moderate,4.0,6.0,10.0,4.0
2020-10-04 05:00:00,Poland,Poznan,Rural,-7.56,61.01,20.96,0.0,15.05,17.18,19.76,0.447,43.72,7.56,49.4,Good,5.0,6.0,10.0,4.0
2020-10-04 06:00:00,Germany,Frankfurt,Suburban,-4.48,88.64,9.23,0.0,18.47,16.44,33.6,0.127,44.9,3.14,84.0,Moderate,6.0,6.0,10.0,4.0
2020-10-04 07:00:00,Italy,Turin,Industrial,-11.99,57.84,10.41,0.0,30.11,20.85,20.26,0.301,36.4,12.36,86.03,Moderate,7.0,6.0,10.0,4.0
2020-10-04 08:00:00,Germany,Frankfurt,Industrial,-4.46,64.53,18.72,4.86,23.8,40.78,18.2,0.34,16.81,3.36,81.56,Moderate,8.0,6.0,10.0,4.0
2020-10-04 09:00:00,Portugal,Braga,Suburban,-6.35,82.36,14.84,0.0,23.77,26.98,36.44,0.529,32.95,10.07,91.11,Moderate,9.0,6.0,10.0,4.0
2020-10-04 10:00:00,Netherlands,Utrecht,Industrial,2.06,69.02,6.14,0.0,33.33,47.37,26.13,0.487,45.99,8.27,95.24,Moderate,10.0,6.0,10.0,4.0
2020-10-04 11:00:00,Belgium,Bruges,Urban_Background,-5.17,63.01,13.35,2.09,29.0,29.68,43.4,0.445,34.77,6.35,108.5,Unhealthy_for_Sensitive,11.0,6.0,10.0,4.0
2020-10-04 12:00:00,Italy,Rome,Industrial,4.1,74.04,5.83,3.28,28.55,46.93,26.32,0.718,22.72,7.31,93.86,Moderate,12.0,6.0,10.0,4.0
2020-10-04 13:00:00,France,Paris,Suburban,-13.19,59.37,15.19,,15.46,,23.0,0.3,26.77,3.87,61.99,Moderate,13.0,6.0,10.0,4.0
2020-10-04 14:00:00,Poland,Krakow,Suburban,-2.49,86.34,19.57,0.0,19.34,30.44,32.58,0.256,15.22,0.15,81.46,Moderate,14.0,6.0,10.0,4.0
2020-10-04 15:00:00,Germany,Hamburg,Suburban,-8.8,66.42,11.15,0.0,17.37,20.09,35.69,,32.22,6.0,89.21,Moderate,15.0,6.0,10.0,4.0
2020-10-04 16:00:00,Italy,Milan,Urban_Traffic,-2.72,70.1,21.43,0.0,23.45,30.19,45.02,0.294,38.61,0.0,112.56,Unhealthy_for_Sensitive,16.0,6.0,10.0,4.0
2020-10-04 17:00:00,Germany,Hamburg,Urban_Traffic,-8.2,62.44,23.59,2.32,20.7,32.87,35.53,0.524,27.26,5.64,88.82,Moderate,17.0,6.0,10.0,4.0
2020-10-04 18:00:00,Netherlands,Utrecht,Urban_Traffic,5.44,71.08,1.35,0.0,40.83,65.26,45.63,0.665,27.63,7.03,130.52,Unhealthy_for_Sensitive,18.0,6.0,10.0,4.0
2020-10-04 19:00:00,,Paris,Industrial,3.78,60.37,17.05,0.0,26.97,27.55,33.37,0.41,39.65,14.5,83.42,Moderate,19.0,6.0,10.0,4.0
2020-10-04 20:00:00,Netherlands,Utrecht,Suburban,3.46,62.59,3.5,1.26,26.45,37.7,32.78,0.491,18.17,4.95,81.94,Moderate,20.0,6.0,10.0,4.0
2020-10-04 21:00:00,Germany,Munich,Urban_Background,-3.36,70.07,7.19,0.0,31.6,47.62,46.31,0.407,16.0,3.69,115.78,Unhealthy_for_Sensitive,21.0,6.0,10.0,4.0
2020-10-04 22:00:00,Austria,Graz,Rural,1.21,60.71,11.14,0.0,21.99,32.79,20.71,0.429,39.5,8.57,65.57,Moderate,22.0,6.0,10.0,4.0
2020-10-04 23:00:00,Germany,Hamburg,Urban_Background,-7.54,75.02,0.87,0.0,35.88,66.41,44.01,0.485,31.0,7.02,132.82,Unhealthy_for_Sensitive,23.0,6.0,10.0,4.0
2020-10-05 00:00:00,Portugal,Lisbon,Industrial,-9.09,52.89,10.24,0.0,27.25,26.23,31.23,0.473,38.45,9.6,78.09,Moderate,0.0,0.0,10.0,4.0
2020-10-05 01:00:00,Poland,Warsaw,Urban_Background,-2.66,,9.62,0.0,36.7,,35.11,0.731,26.43,0.43,104.85,Unhealthy_for_Sensitive,1.0,0.0,10.0,4.0
2020-10-05 02:00:00,Italy,Naples,Urban_Background,,56.82,17.7,0.0,22.03,30.94,35.56,0.348,20.6,0.0,88.91,Moderate,2.0,0.0,10.0,4.0
2020-10-05 03:00:00,Netherlands,Utrecht,Rural,-3.09,65.46,8.93,0.0,20.97,18.98,33.83,0.49,28.48,1.04,84.58,Moderate,3.0,0.0,10.0,4.0
2020-10-05 04:00:00,France,Marseille,Rural,2.03,85.42,1.99,0.0,24.89,42.63,23.42,0.436,32.19,0.0,85.26,Moderate,4.0,0.0,10.0,4.0
2020-10-05 05:00:00,Austria,Salzburg,Industrial,-6.12,59.83,14.4,0.0,15.07,16.92,31.16,0.386,23.94,7.66,77.91,Moderate,5.0,0.0,10.0,4.0
2020-10-05 06:00:00,,Bruges,Industrial,1.13,51.24,14.24,0.02,18.61,23.68,40.11,0.324,37.38,7.84,100.28,Unhealthy_for_Sensitive,6.0,0.0,10.0,4.0
2020-10-05 07:00:00,Sweden,Gothenburg,Urban_Background,-1.68,61.83,0.72,0.0,41.47,59.84,50.35,0.678,11.27,2.43,125.88,Unhealthy_for_Sensitive,7.0,0.0,10.0,4.0
2020-10-05 08:00:00,Germany,Munich,Urban_Background,-11.04,53.94,6.82,0.0,32.03,52.16,47.75,0.617,11.92,6.13,119.37,Unhealthy_for_Sensitive,8.0,0.0,10.0,4.0
2020-10-05 09:00:00,Austria,Salzburg,Urban_Traffic,6.02,52.28,27.21,0.0,34.53,45.5,39.33,0.686,38.3,5.58,98.66,Moderate,9.0,0.0,10.0,4.0
2020-10-05 10:00:00,Austria,Vienna,Urban_Background,0.94,64.0,13.34,0.0,22.09,33.29,39.37,0.388,31.84,7.02,98.43,Moderate,10.0,,10.0,4.0
2020-10-05 11:00:00,Belgium,Brussels,Urban_Background,-2.04,64.32,4.34,0.0,33.32,42.49,36.94,0.618,22.64,10.33,95.21,Moderate,11.0,0.0,10.0,4.0
2020-10-05 12:00:00,Belgium,Brussels,Rural,-7.76,70.99,7.84,0.19,17.27,24.59,40.6,0.584,14.84,7.86,101.49,Unhealthy_for_Sensitive,12.0,0.0,10.0,4.0
2020-10-05 13:00:00,Poland,Poznan,Rural,2.16,66.08,14.15,0.0,21.63,30.93,14.95,0.339,33.38,0.78,61.86,Moderate,13.0,0.0,10.0,4.0
2020-10-05 14:00:00,Belgium,,Industrial,4.79,72.93,12.05,0.0,20.7,42.31,39.54,0.506,29.61,10.1,98.86,Moderate,14.0,0.0,10.0,4.0
2020-10-05 15:00:00,France,Paris,Suburban,5.7,55.35,20.72,0.0,15.32,26.9,23.98,0.305,34.11,2.97,59.96,Moderate,,0.0,10.0,4.0
2020-10-05 16:00:00,Netherlands,Rotterdam,Urban_Traffic,4.65,74.93,17.29,3.18,28.91,37.06,36.03,0.468,51.04,6.33,90.07,Moderate,16.0,0.0,10.0,4.0
2020-10-05 17:00:00,Germany,Hamburg,Urban_Background,,60.79,10.81,0.0,29.67,47.98,37.13,0.696,47.08,5.01,95.96,Moderate,17.0,0.0,10.0,4.0
2020-10-05 18:00:00,France,Toulouse,Urban_Background,-8.31,,27.15,0.0,21.06,34.14,49.35,0.307,45.07,5.38,123.38,Unhealthy_for_Sensitive,18.0,0.0,10.0,4.0
2020-10-05 19:00:00,Poland,Poznan,Urban_Background,-0.99,62.91,5.78,0.0,33.93,45.0,50.05,0.598,16.55,0.73,125.12,Unhealthy_for_Sensitive,19.0,0.0,10.0,4.0
2020-10-05 20:00:00,Netherlands,Amsterdam,Urban_Background,-7.43,64.58,20.51,0.0,27.34,54.53,48.85,0.509,34.45,2.4,122.13,Unhealthy_for_Sensitive,20.0,0.0,10.0,4.0
2020-10-05 21:00:00,Germany,Berlin,Suburban,2.45,74.91,0.76,0.0,22.4,40.17,31.8,0.445,5.78,2.44,80.33,Moderate,21.0,0.0,10.0,4.0
2020-10-05 22:00:00,Belgium,Bruges,Urban_Traffic,-3.55,62.76,11.76,0.0,33.93,57.66,41.12,0.595,29.06,4.14,115.31,Unhealthy_for_Sensitive,22.0,0.0,10.0,4.0
2020-10-05 23:00:00,Belgium,Brussels,Industrial,-0.12,74.03,21.52,0.0,16.67,23.2,23.4,0.29,29.25,13.29,66.47,Moderate,23.0,0.0,10.0,4.0
2020-10-06 00:00:00,Portugal,Porto,Suburban,-6.07,81.11,18.04,0.64,20.6,28.6,30.61,0.441,38.12,7.75,76.52,Moderate,0.0,1.0,10.0,4.0
2020-10-06 01:00:00,Sweden,Malmo,Urban_Traffic,-16.67,63.09,10.37,0.0,22.75,25.78,50.73,0.492,12.75,2.7,,Unhealthy_for_Sensitive,1.0,1.0,10.0,4.0
2020-10-06 02:00:00,Belgium,Antwerp,Urban_Background,-8.11,80.1,18.36,0.0,22.09,44.75,33.93,0.316,44.93,0.0,89.5,Moderate,2.0,1.0,10.0,4.0
2020-10-06 03:00:00,,Naples,Urban_Traffic,-4.98,62.57,12.93,0.0,30.78,36.32,49.36,0.361,19.78,6.79,123.39,Unhealthy_for_Sensitive,3.0,1.0,10.0,4.0
2020-10-06 04:00:00,France,Lyon,Urban_Background,3.1,66.73,15.49,0.0,27.03,31.07,41.53,0.556,6.83,8.35,103.83,Unhealthy_for_Sensitive,4.0,1.0,10.0,4.0
2020-10-06 05:00:00,Poland,Wroclaw,Urban_Background,2.9,87.08,9.74,0.0,26.58,49.19,27.76,0.482,12.94,9.8,98.38,Moderate,5.0,1.0,10.0,
2020-10-06 06:00:00,France,Lyon,Industrial,0.47,71.18,24.95,0.0,13.01,23.42,22.1,0.265,32.72,6.08,55.26,Moderate,6.0,1.0,10.0,4.0
2020-10-06 07:00:00,Poland,Wroclaw,Urban_Background,-7.7,61.55,8.27,4.7,37.75,74.36,47.34,0.647,39.79,3.87,148.71,Unhealthy_for_Sensitive,7.0,1.0,10.0,4.0
2020-10-06 08:00:00,Sweden,Gothenburg,Urban_Background,-9.53,73.13,,0.0,33.66,63.34,33.9,0.737,34.52,0.86,126.67,Unhealthy_for_Sensitive,8.0,1.0,10.0,4.0
2020-10-06 09:00:00,Portugal,Porto,Rural,-9.04,52.63,11.02,0.0,29.72,41.25,28.76,0.581,19.79,8.07,84.92,Moderate,9.0,1.0,10.0,4.0
2020-10-06 10:00:00,Sweden,Gothenburg,Suburban,0.51,77.92,27.83,0.55,14.37,10.14,25.69,0.262,39.28,0.0,64.23,Moderate,10.0,1.0,10.0,4.0
2020-10-06 11:00:00,Sweden,Stockholm,Suburban,-5.7,64.68,19.84,0.0,30.63,38.97,34.27,0.375,43.57,2.45,87.5,Moderate,11.0,1.0,10.0,4.0
2020-10-06 12:00:00,Austria,Graz,Urban_Background,-4.79,49.61,,0.0,24.64,23.36,33.86,0.341,17.73,3.78,84.65,Moderate,12.0,1.0,10.0,4.0
2020-10-06 13:00:00,Germany,Munich,Urban_Traffic,-2.02,,13.08,0.0,33.2,50.31,52.9,,21.16,8.02,132.24,Unhealthy_for_Sensitive,13.0,1.0,10.0,4.0
2020-10-06 14:00:00,Belgium,Antwerp,Industrial,0.25,59.27,17.83,0.0,20.0,34.77,11.34,0.36,10.17,6.75,69.55,Moderate,14.0,1.0,10.0,4.0
2020-10-06 15:00:00,Italy,Milan,Urban_Background,1.17,57.08,2.32,0.0,29.98,37.82,42.66,0.6,27.14,5.01,106.66,Unhealthy_for_Sensitive,15.0,1.0,10.0,4.0
2020-10-06 16:00:00,Germany,Munich,Urban_Background,0.23,71.34,11.24,0.0,33.67,47.62,28.61,0.4,33.76,5.57,96.21,Moderate,16.0,1.0,10.0,4.0
2020-10-06 17:00:00,Germany,Berlin,Industrial,-14.05,52.43,23.56,0.0,20.22,21.75,31.8,0.25,30.78,6.76,79.51,Moderate,17.0,1.0,10.0,4.0
2020-10-06 18:00:00,France,Marseille,Urban_Traffic,-5.17,63.32,21.58,1.14,26.76,44.22,44.75,0.715,30.49,9.88,111.89,Unhealthy_for_Sensitive,18.0,1.0,10.0,4.0
2020-10-06 19:00:00,Belgium,Bruges,Urban_Background,-2.66,64.99,24.87,1.55,24.92,27.74,40.66,0.57,36.25,6.99,101.64,Unhealthy_for_Sensitive,19.0,1.0,10.0,4.0
2020-10-06 20:00:00,Austria,Salzburg,Industrial,-7.42,59.75,19.2,0.0,19.1,14.14,30.52,0.267,15.79,11.94,76.3,Moderate,20.0,1.0,10.0,
2020-10-06 21:00:00,Austria,Vienna,Rural,-5.14,68.04,10.94,0.0,17.23,15.0,36.57,0.327,8.03,5.15,91.42,Moderate,21.0,1.0,10.0,4.0
2020-10-06 22:00:00,Belgium,Bruges,Urban_Traffic,-2.62,67.98,6.56,0.0,35.95,54.62,38.48,,26.19,1.64,109.24,Unhealthy_for_Sensitive,22.0,1.0,,4.0
2020-10-06 23:00:00,Netherlands,Utrecht,Urban_Traffic,3.66,71.88,23.06,0.0,15.29,7.15,26.55,0.3,34.52,0.0,66.36,Moderate,23.0,1.0,10.0,4.0
2020-10-07 00:00:00,Belgium,Bruges,Urban_Background,-8.36,60.36,17.71,0.0,27.15,34.88,45.69,0.51,34.84,2.36,114.22,Unhealthy_for_Sensitive,0.0,2.0,10.0,4.0
2020-10-07 01:00:00,Germany,Hamburg,Urban_Traffic,-4.07,47.67,13.07,0.0,25.67,35.66,29.08,0.397,33.99,3.84,73.34,Moderate,1.0,2.0,10.0,4.0
2020-10-07 02:00:00,Poland,Wroclaw,Suburban,0.22,74.98,30.45,0.0,15.21,18.72,22.08,0.416,43.1,5.37,55.19,Moderate,2.0,2.0,10.0,4.0
2020-10-07 03:00:00,Spain,Barcelona,Industrial,0.63,57.1,11.31,0.0,26.92,34.42,42.28,0.307,35.85,16.41,105.69,Unhealthy_for_Sensitive,3.0,2.0,10.0,4.0
2020-10-07 04:00:00,Portugal,Porto,Urban_Traffic,-3.64,81.19,24.96,2.39,17.63,27.81,28.77,0.442,33.85,3.93,71.94,Moderate,4.0,2.0,10.0,4.0
2020-10-07 05:00:00,France,Marseille,Industrial,-4.59,61.15,16.98,0.44,13.74,19.18,23.88,0.388,10.24,11.81,59.69,Moderate,5.0,2.0,10.0,4.0
2020-10-07 06:00:00,Belgium,Ghent,Urban_Traffic,-4.78,69.32,14.39,,33.03,53.67,,0.521,,10.71,107.35,Unhealthy_for_Sensitive,6.0,2.0,10.0,4.0
2020-10-07 07:00:00,Belgium,Ghent,Urban_Background,-4.22,53.51,14.09,0.0,36.89,46.72,25.15,0.593,7.74,5.76,105.39,Unhealthy_for_Sensitive,7.0,2.0,10.0,4.0
2020-10-07 08:00:00,France,Lyon,Rural,-0.63,86.43,16.71,0.26,24.07,45.99,37.56,0.418,33.64,6.92,93.9,Moderate,8.0,2.0,10.0,
2020-10-07 09:00:00,Belgium,Brussels,Urban_Traffic,-5.06,92.15,32.19,0.0,26.81,42.91,32.15,0.449,31.01,0.0,85.82,Moderate,9.0,2.0,10.0,4.0
2020-10-07 10:00:00,Netherlands,Rotterdam,Suburban,6.19,62.25,33.65,0.0,9.23,0.0,19.82,0.087,38.84,2.04,49.55,Good,10.0,2.0,10.0,4.0
2020-10-07 11:00:00,Belgium,Antwerp,Urban_Background,2.51,71.32,13.39,0.0,29.91,42.38,42.62,0.7,11.82,3.29,106.54,Unhealthy_for_Sensitive,11.0,2.0,,4.0
2020-10-07 12:00:00,Sweden,Gothenburg,Urban_Traffic,0.12,46.53,,0.0,24.22,45.28,36.51,0.403,36.85,4.58,91.28,Moderate,,2.0,10.0,4.0
2020-10-07 13:00:00,Portugal,Braga,Suburban,-5.56,,28.17,1.88,30.0,52.54,23.94,0.102,37.34,3.23,105.07,Unhealthy_for_Sensitive,13.0,2.0,10.0,4.0
2020-10-07 14:00:00,Spain,,Rural,-8.1,63.82,8.02,0.0,15.38,26.86,27.26,0.24,26.41,9.75,68.15,Moderate,14.0,2.0,10.0,4.0
2020-10-07 15:00:00,Austria,Vienna,Urban_Background,-7.18,75.24,14.03,0.0,31.84,48.19,30.79,0.663,19.66,8.03,96.37,Moderate,15.0,2.0,10.0,4.0
2020-10-07 16:00:00,Germany,Hamburg,Suburban,-7.54,63.17,7.6,2.47,23.61,31.02,37.45,0.427,27.36,5.58,93.63,Moderate,16.0,2.0,10.0,4.0
