date,country,avg_pm25,avg_pm10,avg_no2,avg_aqi,aqi_category,sentiment_score,avg_impact_score,num_documents
2020-10-20,Poland,28.29,40.01,37.52,93.8,Moderate,0.128,3.12,39
2020-10-20,Portugal,25.8,34.23,39.72,99.28,Moderate,0.128,3.12,39
2020-10-20,Sweden,28.88,44.2,35.46,96.47,Moderate,0.128,3.12,39
2020-10-21,Germany,26.15,33.34,31.45,84.97,Moderate,0.054,3.01,37
2020-10-21,Italy,27.99,43.5,39.3,106.44,Unhealthy_for_Sensitive,0.054,3.01,37
2020-10-21,Netherlands,18.87,21.35,47.37,118.43,Unhealthy_for_Sensitive,0.054,3.01,37
2020-10-21,Poland,23.31,35.77,39.95,99.88,Moderate,0.054,3.01,37
2020-10-21,Portugal,25.16,41.87,39.37,101.24,Unhealthy_for_Sensitive,0.054,3.01,37
2020-10-21,Spain,23.72,34.28,34.82,93.19,Moderate,0.054,3.01,37
2020-10-21,Sweden,22.8,34.3,25.6,77.39,Moderate,0.054,3.01,37
2020-10-22,Austria,25.06,37.63,31.94,91.37,Moderate,0.086,3.08,35
2020-10-22,Belgium,22.42,32.19,29.95,89.05,Moderate,0.086,3.08,35
2020-10-22,France,27.48,38.75,36.33,98.26,Moderate,0.086,3.08,35
2020-10-22,Germany,23.1,40.35,37.07,101.5,Unhealthy_for_Sensitive,0.086,3.08,35
2020-10-22,Italy,25.16,49.1,48.25,120.63,Unhealthy_for_Sensitive,0.086,3.08,35
2020-10-22,Netherlands,21.7,28.56,38.56,96.4,Moderate,0.086,3.08,35
2020-10-22,Poland,30.35,53.38,34.96,114.95,Unhealthy_for_Sensitive,0.086,3.08,35
2020-10-22,Portugal,22.06,32.48,34.8,87.02,Moderate,0.086,3.08,35
2020-10-22,Spain,24.15,38.88,36.91,97.1,Moderate,0.086,3.08,35
2020-10-22,Sweden,21.76,47.6,36.84,95.2,Moderate,0.086,3.08,35
2020-10-23,Austria,30.09,40.21,39.12,97.79,Moderate,-0.03,2.96,33
2020-10-23,Belgium,24.96,25.55,30.31,84.2,Moderate,-0.03,2.96,33
2020-10-23,France,31.15,46.84,34.36,99.75,Moderate,-0.03,2.96,33
2020-10-23,Germany,32.88,52.52,46.25,125.94,Unhealthy_for_Sensitive,-0.03,2.96,33
2020-10-23,Italy,30.7,42.99,43.36,113.73,Moderate,-0.03,2.96,33
2020-10-23,Netherlands,18.56,29.5,27.14,71.47,Moderate,-0.03,2.96,33
2020-10-23,Poland,24.12,30.37,38.57,96.42,Moderate,-0.03,2.96,33
2020-10-23,Portugal,31.51,54.89,45.24,113.1,Unhealthy_for_Sensitive,-0.03,2.96,33
2020-10-23,Spain,27.22,32.12,36.45,102.16,Unhealthy_for_Sensitive,-0.03,2.96,33
2020-10-23,Sweden,25.84,40.04,35.89,91.61,Moderate,-0.03,2.96,33
2020-10-24,Austria,23.1,36.55,29.32,83.53,Moderate,-0.115,2.98,26
2020-10-24,Belgium,22.73,22.26,24.54,64.94,Moderate,-0.115,2.98,26
2020-10-24,France,29.74,35.92,22.86,84.98,Moderate,-0.115,2.98,26
2020-10-24,Germany,13.16,12.89,32.02,80.06,Moderate,-0.115,2.98,26
2020-10-24,Italy,21.39,31.8,28.97,75.67,Moderate,-0.115,2.98,26
2020-10-24,Netherlands,18.13,19.63,28.39,70.98,Moderate,-0.115,2.98,26
2020-10-24,Poland,24.15,41.88,37.85,98.16,Moderate,-0.115,2.98,26
2020-10-24,Portugal,22.91,30.73,38.78,96.97,Moderate,-0.115,2.98,26
2020-10-24,Spain,12.64,13.31,28.85,72.11,Moderate,-0.115,2.98,26
2020-10-24,Sweden,23.49,35.05,32.92,88.04,Moderate,-0.115,2.98,26
2020-10-25,Belgium,22.1,30.59,27.84,80.49,Moderate,-0.24,2.86,25
2020-10-25,France,26.98,41.32,27.86,83.91,Moderate,-0.24,2.86,25
2020-10-25,Germany,18.29,30.09,23.88,73.34,Moderate,-0.24,2.86,25
2020-10-25,Italy,21.27,28.75,39.8,89.53,Moderate,-0.24,2.86,25
2020-10-25,Netherlands,25.59,33.1,28.28,78.69,Moderate,-0.24,2.86,25
2020-10-25,Poland,24.99,28.06,42.12,102.63,Unhealthy_for_Sensitive,-0.24,2.86,25
2020-10-25,Portugal,23.01,23.23,33.12,88.2,Moderate,-0.24,2.86,25
2020-10-25,Spain,25.69,26.58,29.29,85.83,Moderate,-0.24,2.86,25
2020-10-25,Sweden,18.98,23.4,22.51,56.26,Moderate,-0.24,2.86,25
2020-10-26,Austria,23.19,26.74,25.85,72.89,Moderate,-0.32,2.82,25
2020-10-26,Belgium,23.95,35.61,29.1,89.36,Good,-0.32,2.82,25
2020-10-26,France,31.17,52.42,35.66,104.84,Moderate,-0.32,2.82,25
2020-10-26,Germany,18.87,20.32,31.78,79.46,Moderate,-0.32,2.82,25
2020-10-26,Italy,25.08,36.47,32.05,85.01,Moderate,-0.32,2.82,25
2020-10-26,Poland,29.16,52.13,36.03,104.25,Unhealthy_for_Sensitive,-0.32,2.82,25
2020-10-26,Portugal,28.11,35.13,36.4,104.63,Unhealthy_for_Sensitive,-0.32,2.82,25
2020-10-26,Spain,19.28,31.78,28.39,70.97,Moderate,-0.32,2.82,25
2020-10-26,Sweden,23.92,37.28,43.18,107.94,Unhealthy_for_Sensitive,-0.32,2.82,25
2020-10-27,Belgium,18.86,35.91,36.08,79.63,Moderate,-0.267,2.85,30
2020-10-27,France,26.12,36.66,34.27,92.29,Moderate,-0.267,2.85,30
2020-10-27,Germany,26.94,31.69,36.55,98.76,Moderate,-0.267,2.85,30
2020-10-27,Italy,28.05,42.89,42.86,107.16,Moderate,-0.267,2.85,30
2020-10-27,Netherlands,27.48,36.71,33.19,87.66,Moderate,-0.267,2.85,30
2020-10-27,Poland,26.31,18.05,45.34,113.35,Unhealthy_for_Sensitive,-0.267,2.85,30
2020-10-27,Portugal,20.33,27.77,46.02,115.06,Unhealthy_for_Sensitive,-0.267,2.85,30
2020-10-27,Spain,20.7,30.99,31.28,83.36,Moderate,-0.267,2.85,30
2020-10-28,Austria,29.22,26.64,26.65,83.49,Moderate,-0.192,2.96,26
2020-10-28,Belgium,24.75,28.46,32.88,94.33,Moderate,-0.192,2.96,26
2020-10-28,France,22.11,41.39,39.01,97.53,Moderate,-0.192,2.96,26
2020-10-28,Germany,21.64,26.99,25.88,70.68,Moderate,-0.192,2.96,26
2020-10-28,Italy,26.16,20.33,34.07,85.17,Moderate,-0.192,2.96,26
2020-10-28,Netherlands,24.72,46.22,30.32,92.44,Moderate,-0.192,2.96,26
2020-10-28,Portugal,20.9,28.44,24.69,78.14,Unhealthy_for_Sensitive,-0.192,2.96,26
2020-10-28,Spain,17.79,26.76,33.38,83.44,Moderate,-0.192,2.96,26
2020-10-28,Sweden,25.48,36.78,33.53,83.83,Moderate,-0.192,2.96,26
2020-10-29,Austria,23.84,28.18,31.67,81.14,Moderate,-0.304,2.83,23
2020-10-29,Belgium,31.02,41.99,35.63,96.02,Moderate,-0.304,2.83,23
2020-10-29,France,21.62,24.41,38.04,95.1,Moderate,-0.304,2.83,23
2020-10-29,Germany,26.09,40.74,30.77,86.73,Moderate,-0.304,2.83,23
2020-10-29,Italy,25.84,38.86,34.96,87.4,Moderate,-0.304,2.83,23
2020-10-29,Netherlands,32.21,45.2,47.36,118.4,Unhealthy_for_Sensitive,-0.304,2.83,23
2020-10-29,Portugal,26.82,39.59,38.75,99.94,Moderate,-0.304,2.83,23
2020-10-29,Spain,18.69,26.41,31.88,79.7,Moderate,-0.304,2.83,23
2020-10-30,Austria,23.23,33.64,33.9,84.75,Moderate,-0.214,2.89,28
2020-10-30,Belgium,22.53,34.79,27.43,69.58,Moderate,-0.214,2.89,28
2020-10-30,France,19.96,29.35,40.29,100.74,Unhealthy_for_Sensitive,-0.214,2.89,28
2020-10-30,Germany,18.28,20.22,18.6,52.23,Moderate,-0.214,2.89,28
2020-10-30,Italy,29.07,42.42,38.34,114.86,Unhealthy_for_Sensitive,-0.214,2.89,28
2020-10-30,Netherlands,32.03,44.31,22.83,91.79,Moderate,-0.214,2.89,28
2020-10-30,Poland,25.77,43.69,39.85,100.69,Moderate,-0.214,2.89,28
2020-10-30,Portugal,22.35,27.3,31.27,82.34,Moderate,-0.214,2.89,28
2020-10-30,Spain,24.43,39.41,39.13,102.19,Moderate,-0.214,2.89,28
2020-10-30,Sweden,26.39,39.09,35.36,88.41,Moderate,-0.214,2.89,28
2020-10-31,Austria,24.97,33.04,31.21,81.53,Moderate,-0.265,2.78,34
2020-10-31,Belgium,14.62,27.17,29.78,74.46,Moderate,-0.265,2.78,34
2020-10-31,France,24.88,28.07,30.59,82.52,Moderate,-0.265,2.78,34
2020-10-31,Germany,26.65,35.28,34.94,90.3,Moderate,-0.265,2.78,34
2020-10-31,Italy,26.05,29.35,31.12,92.63,Moderate,-0.265,2.78,34
2020-10-31,Poland,23.31,45.28,22.58,90.57,Moderate,-0.265,2.78,34
2020-10-31,Portugal,29.82,46.75,42.27,107.97,Moderate,-0.265,2.78,34
2020-10-31,Spain,27.44,24.9,37.59,93.99,Moderate,-0.265,2.78,34
2020-10-31,Sweden,21.37,30.15,28.65,79.53,Moderate,-0.265,2.78,34
2020-11-01,Austria,24.83,43.38,36.05,98.77,Unhealthy_for_Sensitive,-0.2,2.82,30
2020-11-01,Belgium,25.55,47.02,42.36,103.8,Unhealthy_for_Sensitive,-0.2,2.82,30
2020-11-01,France,23.41,30.3,40.19,100.47,Unhealthy_for_Sensitive,-0.2,2.82,30
2020-11-01,Germany,24.35,52.13,29.41,104.26,Unhealthy_for_Sensitive,-0.2,2.82,30
2020-11-01,Italy,27.36,51.33,36.08,102.67,Moderate,-0.2,2.82,30
2020-11-01,Netherlands,15.46,14.21,20.34,50.85,Moderate,-0.2,2.82,30
2020-11-01,Poland,24.01,25.62,46.25,115.62,Unhealthy_for_Sensitive,-0.2,2.82,30
2020-11-01,Portugal,27.68,40.54,43.82,109.54,Unhealthy_for_Sensitive,-0.2,2.82,30
2020-11-01,Spain,22.23,37.98,36.91,99.54,Moderate,-0.2,2.82,30
2020-11-01,Sweden,18.25,23.02,37.45,93.63,Moderate,-0.2,2.82,30
2020-11-02,Belgium,31.78,45.5,43.02,107.56,Unhealthy_for_Sensitive,0.032,3.02,31
2020-11-02,France,36.43,58.22,43.43,116.45,Unhealthy_for_Sensitive,0.032,3.02,31
2020-11-02,Germany,24.69,34.81,31.71,89.31,Moderate,0.032,3.02,31
2020-11-02,Italy,26.16,42.19,32.09,96.0,Moderate,0.032,3.02,31
2020-11-02,Poland,30.95,49.73,37.68,107.42,Unhealthy_for_Sensitive,0.032,3.02,31
2020-11-02,Portugal,18.56,26.94,32.61,81.5,Moderate,0.032,3.02,31
2020-11-02,Spain,28.36,42.29,23.04,84.58,Moderate,0.032,3.02,31
2020-11-02,Sweden,28.5,33.74,39.88,99.69,Moderate,0.032,3.02,31
2020-11-03,Austria,24.77,31.45,29.53,81.7,Moderate,0.071,3.04,28
2020-11-03,France,27.12,40.44,32.66,91.09,Moderate,0.071,3.04,28
2020-11-03,Germany,17.98,23.76,28.35,69.56,Moderate,0.071,3.04,28
2020-11-03,Italy,27.74,50.73,48.36,120.89,Unhealthy_for_Sensitive,0.071,3.04,28
2020-11-03,Netherlands,22.26,30.08,29.78,79.27,Moderate,0.071,3.04,28
2020-11-03,Poland,28.02,49.27,33.3,99.13,Moderate,0.071,3.04,28
2020-11-03,Portugal,24.77,35.9,29.7,87.49,Moderate,0.071,3.04,28
2020-11-03,Spain,29.33,44.72,41.93,104.83,Unhealthy_for_Sensitive,0.071,3.04,28
2020-11-03,Sweden,28.45,44.19,30.38,89.33,Moderate,0.071,3.04,28
2020-11-04,Belgium,22.93,23.69,39.47,98.67,Moderate,0.103,3.07,29
2020-11-04,France,25.68,46.1,47.22,118.05,Unhealthy_for_Sensitive,0.103,3.07,29
2020-11-04,Germany,23.61,34.27,33.14,86.49,Moderate,0.103,3.07,29
2020-11-04,Italy,20.65,33.46,22.11,66.93,Moderate,0.103,3.07,29
2020-11-04,Netherlands,24.3,40.48,30.42,91.93,Moderate,0.103,3.07,29
2020-11-04,Poland,24.51,42.48,38.64,104.15,Moderate,0.103,3.07,29
2020-11-04,Portugal,22.59,27.5,41.4,103.5,Moderate,0.103,3.07,29
2020-11-04,Spain,23.63,26.15,36.92,92.3,Moderate,0.103,3.07,29
2020-11-04,Sweden,23.04,32.04,28.84,83.04,Moderate,0.103,3.07,29
2020-11-05,Austria,24.05,36.44,29.18,84.98,Moderate,0.25,3.3,32
2020-11-05,Belgium,16.51,37.38,33.79,84.47,Moderate,0.25,3.3,32
2020-11-05,France,24.39,29.26,30.15,76.48,Moderate,0.25,3.3,32
2020-11-05,Germany,21.15,30.04,30.1,81.5,Moderate,0.25,3.3,32
2020-11-05,Italy,29.29,50.88,30.99,101.76,Moderate,0.25,3.3,32
2020-11-05,Netherlands,28.63,36.89,30.19,85.2,Moderate,0.25,3.3,32
2020-11-05,Poland,18.31,22.89,26.44,67.5,Moderate,0.25,3.3,32
2020-11-05,Portugal,24.84,39.41,39.81,99.53,Moderate,0.25,3.3,32
2020-11-05,Spain,23.1,25.55,36.78,91.95,Moderate,0.25,3.3,32
2020-11-05,Sweden,22.84,45.38,40.29,100.72,Unhealthy_for_Sensitive,0.25,3.3,32
2020-11-06,Austria,32.24,43.52,38.61,106.12,Moderate,0.2,3.27,30
2020-11-06,Belgium,27.98,27.88,42.14,105.36,Moderate,0.2,3.27,30
2020-11-06,France,23.56,38.62,34.33,89.74,Moderate,0.2,3.27,30
2020-11-06,Germany,32.06,52.41,44.14,113.76,Unhealthy_for_Sensitive,0.2,3.27,30
2020-11-06,Italy,22.57,49.3,38.72,98.6,Moderate,0.2,3.27,30
2020-11-06,Netherlands,17.51,25.0,32.54,81.36,Moderate,0.2,3.27,30
2020-11-06,Poland,22.08,28.28,24.37,72.44,Moderate,0.2,3.27,30
2020-11-06,Portugal,23.01,36.55,32.43,94.99,Moderate,0.2,3.27,30
2020-11-06,Sweden,18.18,31.31,30.93,77.33,Moderate,0.2,3.27,30
2020-11-07,Belgium,25.21,29.44,45.81,114.53,Unhealthy_for_Sensitive,0.5,3.67,28
2020-11-07,France,19.76,36.73,35.2,91.79,Moderate,0.5,3.67,28
2020-11-07,Germany,21.34,33.59,20.55,70.64,Moderate,0.5,3.67,28
2020-11-07,Italy,20.63,25.33,30.16,77.38,Moderate,0.5,3.67,28
2020-11-07,Netherlands,22.82,32.62,40.82,102.04,Moderate,0.5,3.67,28
2020-11-07,Poland,24.04,37.3,33.48,84.59,Moderate,0.5,3.67,28
2020-11-07,Portugal,23.73,33.64,26.64,74.66,Moderate,0.5,3.67,28
2020-11-07,Spain,34.35,47.42,31.87,105.87,Unhealthy_for_Sensitive,0.5,3.67,28
2020-11-07,Sweden,20.08,36.73,25.88,64.7,Moderate,0.5,3.67,28
2020-11-08,Austria,25.27,38.11,27.09,91.79,Moderate,0.387,3.57,31
2020-11-08,Belgium,22.37,37.13,9.8,74.26,Moderate,0.387,3.57,31
2020-11-08,France,26.06,34.05,36.7,91.73,Moderate,0.387,3.57,31
2020-11-08,Germany,31.15,44.37,32.48,91.82,Moderate,0.387,3.57,31
2020-11-08,Italy,25.73,45.11,49.03,122.57,Unhealthy_for_Sensitive,0.387,3.57,31
2020-11-08,Netherlands,29.83,47.31,31.9,100.51,Moderate,0.387,3.57,31
2020-11-08,Portugal,25.31,43.85,56.68,141.71,Unhealthy_for_Sensitive,0.387,3.57,31
2020-11-08,Spain,23.21,25.63,25.32,70.74,Moderate,0.387,3.57,31
2020-11-08,Sweden,23.3,29.78,31.42,84.63,Moderate,0.387,3.57,31
2020-11-09,Austria,35.91,58.86,44.54,117.73,Unhealthy_for_Sensitive,0.188,3.39,32
2020-11-09,Belgium,36.75,47.35,30.92,105.38,Unhealthy_for_Sensitive,0.188,3.39,32
2020-11-09,France,24.63,33.53,25.5,76.48,Moderate,0.188,3.39,32
2020-11-09,Germany,24.87,33.76,36.38,94.64,Moderate,0.188,3.39,32
2020-11-09,Italy,24.21,42.52,36.78,99.6,Moderate,0.188,3.39,32
2020-11-09,Netherlands,19.72,32.32,31.95,81.4,Moderate,0.188,3.39,32
2020-11-09,Poland,21.54,35.13,34.71,89.56,Moderate,0.188,3.39,32
2020-11-09,Portugal,18.8,40.36,25.74,98.94,Moderate,0.188,3.39,32
2020-11-09,Spain,19.66,34.53,15.44,69.06,Moderate,0.188,3.39,32
2020-11-09,Sweden,25.8,42.7,52.93,132.34,Unhealthy_for_Sensitive,0.188,3.39,32
2020-11-10,Belgium,24.07,33.45,37.68,97.38,Unhealthy_for_Sensitive,0.235,3.43,34
2020-11-10,France,24.6,25.12,34.94,87.34,Moderate,0.235,3.43,34
2020-11-10,Germany,23.92,33.05,38.15,98.67,Moderate,0.235,3.43,34
2020-11-10,Netherlands,21.97,40.92,26.2,81.84,Moderate,0.235,3.43,34
2020-11-10,Poland,26.95,46.48,41.69,110.27,Unhealthy_for_Sensitive,0.235,3.43,34
2020-11-10,Portugal,27.5,41.39,40.37,106.69,Moderate,0.235,3.43,34
2020-11-10,Spain,26.74,29.06,33.77,84.42,Moderate,0.235,3.43,34
2020-11-10,Sweden,25.52,44.73,34.02,97.9,Moderate,0.235,3.43,34
2020-11-11,Austria,19.89,28.57,23.8,65.34,Moderate,0.2,3.34,35
2020-11-11,Belgium,25.48,37.82,30.38,91.15,Moderate,0.2,3.34,35
2020-11-11,Germany,16.85,12.5,24.76,61.89,Moderate,0.2,3.34,35
2020-11-11,Italy,25.3,34.88,33.75,92.64,Moderate,0.2,3.34,35
2020-11-11,Netherlands,21.56,28.16,23.85,61.61,Moderate,0.2,3.34,35
2020-11-11,Poland,23.52,23.72,23.5,69.91,Moderate,0.2,3.34,35
2020-11-11,Portugal,23.61,30.34,32.53,83.21,Moderate,0.2,3.34,35
2020-11-11,Spain,24.41,43.31,40.82,113.25,Unhealthy_for_Sensitive,0.2,3.34,35
2020-11-11,Sweden,23.21,32.02,38.49,96.23,Moderate,0.2,3.34,35
2020-11-12,Austria,21.86,28.52,20.91,66.95,Moderate,0.114,3.12,35
2020-11-12,France,24.43,47.26,40.88,102.2,Unhealthy_for_Sensitive,0.114,3.12,35
2020-11-12,Germany,24.55,36.44,33.61,89.29,Moderate,0.114,3.12,35
2020-11-12,Italy,19.79,35.02,32.94,82.36,Moderate,0.114,3.12,35
2020-11-12,Netherlands,23.87,35.58,31.34,90.77,Moderate,0.114,3.12,35
2020-11-12,Poland,39.52,61.0,40.87,122.01,Unhealthy_for_Sensitive,0.114,3.12,35
2020-11-12,Portugal,19.71,21.19,32.36,81.55,Moderate,0.114,3.12,35
2020-11-12,Spain,24.6,39.26,34.49,97.09,Moderate,0.114,3.12,35
2020-11-12,Sweden,30.57,41.71,42.66,106.66,Unhealthy_for_Sensitive,0.114,3.12,35
2020-11-13,Austria,27.96,42.22,34.04,94.41,Moderate,0.156,3.13,32
2020-11-13,Belgium,17.02,22.16,26.21,65.51,Moderate,0.156,3.13,32
2020-11-13,France,22.34,30.88,30.64,81.61,Moderate,0.156,3.13,32
2020-11-13,Germany,20.48,34.39,28.11,79.5,Moderate,0.156,3.13,32
2020-11-13,Italy,22.69,32.13,28.87,79.92,Moderate,0.156,3.13,32
2020-11-13,Netherlands,22.71,38.83,35.41,97.81,Moderate,0.156,3.13,32
2020-11-13,Poland,15.68,14.85,33.18,44.79,Good,0.156,3.13,32
2020-11-13,Portugal,25.2,32.86,47.74,120.66,Moderate,0.156,3.13,32
2020-11-13,Spain,30.34,44.02,25.74,93.38,Moderate,0.156,3.13,32
2020-11-13,Sweden,15.91,26.59,28.71,71.79,Moderate,0.156,3.13,32
2020-11-14,Austria,28.74,47.05,49.8,124.51,Unhealthy_for_Sensitive,0.129,3.0,31
2020-11-14,Belgium,29.02,49.08,27.34,98.15,Moderate,0.129,3.0,31
2020-11-14,France,21.81,34.48,27.45,75.56,Moderate,0.129,3.0,31
2020-11-14,Germany,23.62,30.84,30.12,84.81,Moderate,0.129,3.0,31
2020-11-14,Italy,26.85,37.39,34.88,94.58,Moderate,0.129,3.0,31
2020-11-14,Netherlands,17.23,26.73,29.43,73.56,Moderate,0.129,3.0,31
2020-11-14,Poland,23.45,32.49,35.79,89.48,Moderate,0.129,3.0,31
2020-11-14,Portugal,29.41,39.94,58.64,146.61,Unhealthy_for_Sensitive,0.129,3.0,31
2020-11-14,Spain,22.04,32.52,38.02,98.19,Unhealthy_for_Sensitive,0.129,3.0,31
2020-11-14,Sweden,16.99,37.92,42.31,105.77,Unhealthy_for_Sensitive,0.129,3.0,31
2020-11-15,Austria,21.43,30.85,30.03,85.99,Moderate,0.242,3.16,33
2020-11-15,France,17.4,12.06,32.66,81.64,Moderate,0.242,3.16,33
2020-11-15,Germany,21.0,31.98,21.86,72.92,Moderate,0.242,3.16,33
2020-11-15,Italy,20.01,31.11,29.66,74.15,Moderate,0.242,3.16,33
2020-11-15,Netherlands,26.51,37.36,38.45,103.16,Moderate,0.242,3.16,33
2020-11-15,Poland,25.31,36.12,31.22,83.75,Moderate,0.242,3.16,33
2020-11-15,Portugal,20.7,29.06,38.23,95.59,Moderate,0.242,3.16,33
2020-11-16,Austria,19.54,25.52,29.62,74.05,Moderate,0.29,3.19,31
2020-11-16,Belgium,24.02,30.62,32.47,90.25,Moderate,0.29,3.19,31
2020-11-16,France,23.31,36.73,25.55,88.94,Moderate,0.29,3.19,31
2020-11-16,Germany,24.11,37.61,42.91,107.29,Moderate,0.29,3.19,31
2020-11-16,Italy,24.73,32.71,37.86,94.66,Moderate,0.29,3.19,31
2020-11-16,Poland,24.08,34.08,30.62,76.56,Moderate,0.29,3.19,31
2020-11-16,Portugal,23.49,31.48,27.85,76.61,Moderate,0.29,3.19,31
2020-11-16,Spain,27.44,46.89,28.74,103.28,Moderate,0.29,3.19,31
2020-11-16,Sweden,25.76,38.98,19.55,77.96,Moderate,0.29,3.19,31
2020-11-17,Austria,17.77,23.92,28.63,72.1,Moderate,0.194,3.12,31
2020-11-17,Belgium,21.15,22.77,37.02,92.54,Moderate,0.194,3.12,31
2020-11-17,France,25.17,42.18,35.64,93.01,Unhealthy_for_Sensitive,0.194,3.12,31
2020-11-17,Germany,26.92,38.14,39.02,97.55,Moderate,0.194,3.12,31
2020-11-17,Italy,24.69,37.47,41.43,99.85,Unhealthy_for_Sensitive,0.194,3.12,31
2020-11-17,Netherlands,24.3,38.65,38.38,95.95,Moderate,0.194,3.12,31
2020-11-17,Poland,26.03,41.5,47.78,119.46,Unhealthy_for_Sensitive,0.194,3.12,31
2020-11-17,Spain,25.16,37.32,36.69,91.76,Moderate,0.194,3.12,31
2020-11-17,Sweden,26.32,42.73,35.5,89.37,Moderate,0.194,3.12,31
2020-11-18,Austria,21.49,36.53,30.64,77.89,Moderate,0.088,3.04,34
2020-11-18,Belgium,26.59,36.66,34.3,93.72,Moderate,0.088,3.04,34
2020-11-18,France,18.75,34.99,24.94,69.97,Moderate,0.088,3.04,34
2020-11-18,Germany,24.16,32.79,29.93,75.3,Moderate,0.088,3.04,34
2020-11-18,Italy,23.25,38.72,35.72,90.83,Moderate,0.088,3.04,34
2020-11-18,Netherlands,29.5,39.42,45.33,113.32,Unhealthy_for_Sensitive,0.088,3.04,34
2020-11-18,Poland,16.36,23.22,28.42,71.06,Good,0.088,3.04,34
2020-11-18,Portugal,19.96,27.61,24.08,72.28,Moderate,0.088,3.04,34
2020-11-18,Spain,24.19,36.23,24.66,84.91,Moderate,0.088,3.04,34
2020-11-18,Sweden,20.68,33.87,37.3,93.25,Moderate,0.088,3.04,34
2020-11-19,Austria,25.34,29.3,36.7,96.24,Moderate,0.081,3.13,37
2020-11-19,Belgium,27.81,44.22,33.55,104.36,Unhealthy_for_Sensitive,0.081,3.13,37
2020-11-19,France,24.29,33.01,29.04,86.32,Moderate,0.081,3.13,37
2020-11-19,Germany,24.07,35.77,45.69,114.23,Unhealthy_for_Sensitive,0.081,3.13,37
2020-11-19,Italy,26.0,30.87,35.11,90.13,Moderate,0.081,3.13,37
2020-11-19,Netherlands,12.36,12.14,27.02,67.55,Moderate,0.081,3.13,37
2020-11-19,Poland,20.89,14.63,30.68,76.69,Moderate,0.081,3.13,37
2020-11-19,Portugal,31.78,61.03,44.05,122.06,Unhealthy_for_Sensitive,0.081,3.13,37
2020-11-19,Spain,14.23,31.83,13.92,63.65,Moderate,0.081,3.13,37
2020-11-19,Sweden,23.64,35.94,34.04,98.51,Moderate,0.081,3.13,37
2020-11-20,Austria,29.81,48.27,32.21,105.49,Unhealthy_for_Sensitive,0.073,3.11,41
2020-11-20,France,26.22,35.88,29.29,75.06,Moderate,0.073,3.11,41
2020-11-20,Germany,24.67,37.38,40.9,102.24,Unhealthy_for_Sensitive,0.073,3.11,41
2020-11-20,Italy,35.35,55.91,41.29,111.81,Unhealthy_for_Sensitive,0.073,3.11,41
2020-11-20,Netherlands,21.81,36.69,27.69,77.54,Moderate,0.073,3.11,41
2020-11-20,Poland,26.26,30.5,29.94,90.02,Moderate,0.073,3.11,41
2020-11-20,Portugal,11.19,16.49,20.33,52.21,Moderate,0.073,3.11,41
2020-11-20,Spain,29.17,37.78,28.5,88.03,Moderate,0.073,3.11,41
2020-11-20,Sweden,24.64,22.57,28.1,70.41,Moderate,0.073,3.11,41
2020-11-21,Austria,23.45,26.85,36.39,97.84,Moderate,-0.056,3.01,36
2020-11-21,Belgium,21.01,36.81,39.1,97.75,Moderate,-0.056,3.01,36
2020-11-21,France,27.64,39.77,35.32,95.99,Moderate,-0.056,3.01,36
2020-11-21,Germany,30.09,38.3,32.63,107.58,Moderate,-0.056,3.01,36
2020-11-21,Italy,32.08,44.48,30.68,91.66,Moderate,-0.056,3.01,36
2020-11-21,Netherlands,20.88,30.59,20.92,85.09,Moderate,-0.056,3.01,36
2020-11-21,Poland,25.57,30.96,30.27,83.38,Moderate,-0.056,3.01,36
2020-11-21,Portugal,21.36,40.97,35.99,89.96,Moderate,-0.056,3.01,36
2020-11-21,Spain,33.45,44.2,28.06,95.56,Moderate,-0.056,3.01,36
2020-11-21,Sweden,22.01,41.1,26.15,82.19,Moderate,-0.056,3.01,36
2020-11-22,Austria,18.2,26.3,28.34,73.38,Moderate,-0.161,2.85,31
2020-11-22,Belgium,16.38,11.18,21.09,52.98,Moderate,-0.161,2.85,31
2020-11-22,France,23.49,40.58,33.99,95.61,Moderate,-0.161,2.85,31
2020-11-22,Germany,28.57,41.32,31.15,91.55,Moderate,-0.161,2.85,31
2020-11-22,Italy,20.84,23.36,34.16,85.42,Moderate,-0.161,2.85,31
2020-11-22,Poland,24.91,41.94,34.09,89.91,Moderate,-0.161,2.85,31
2020-11-22,Portugal,15.23,13.42,25.25,63.12,Moderate,-0.161,2.85,31
2020-11-22,Spain,16.67,14.29,37.83,94.59,Moderate,-0.161,2.85,31
2020-11-22,Sweden,22.34,33.8,33.01,87.05,Moderate,-0.161,2.85,31
2020-11-23,Austria,33.72,47.56,35.67,114.42,Moderate,0.0,2.93,35
2020-11-23,Belgium,22.48,31.09,26.13,77.28,Moderate,0.0,2.93,35
2020-11-23,Netherlands,24.3,33.85,30.24,79.8,Moderate,0.0,2.93,35
2020-11-23,Poland,28.25,48.14,42.66,111.82,Moderate,0.0,2.93,35
2020-11-23,Portugal,25.44,39.45,33.9,84.75,Moderate,0.0,2.93,35
2020-11-23,Spain,32.29,58.03,44.29,116.06,Unhealthy_for_Sensitive,0.0,2.93,35
2020-11-23,Sweden,24.48,28.97,29.8,75.7,Moderate,0.0,2.93,35
2020-11-24,Austria,27.07,34.11,30.69,78.26,Moderate,-0.026,2.94,38
