timestamp,country,water_body,source_type,monitoring_station,temperature,ph,dissolved_oxygen,turbidity,conductivity,nitrate,phosphate,ammonia,bod,cod,chloride,total_solids,coliform_count,wqi,safety_category,month,season
2025-02-28,Germany,Elbe River,Groundwater,Midstream,15.79,6.57,7.26,23.1,473.98,8.39,0.26,0.745,6.12,16.37,49.03,433.88,77.82,87.69,Contaminated,2.0,1.0
2025-02-28,Portugal,Douro River,Groundwater,Downstream,21.5,6.87,2.51,27.41,,10.2,0.207,0.857,5.88,15.85,51.7,448.14,67.26,76.35,Contaminated,2.0,1.0
2025-03-01,France,Seine River,Groundwater,Urban_Point,18.6,6.01,3.36,30.0,589.5,9.34,0.227,0.806,5.9,15.35,61.64,394.21,223.75,73.41,Contaminated,3.0,2.0
2025-03-01,Poland,Warta River,Lake,Midstream,17.38,6.8,6.02,27.32,528.45,9.0,0.282,0.598,5.73,12.83,62.45,409.09,92.17,83.87,Moderate_Risk,3.0,2.0
2025-03-01,Italy,Po River,Groundwater,Urban_Point,17.66,5.83,4.26,29.64,540.64,10.22,0.257,0.926,6.71,16.6,69.65,435.12,42.42,75.66,Contaminated,3.0,2.0
2025-03-02,Belgium,Meuse River,Groundwater,Midstream,18.99,6.83,6.61,24.89,482.82,6.85,0.235,0.811,,11.85,67.67,421.54,93.31,87.17,Moderate_Risk,3.0,2.0
2025-03-02,Germany,Lake Constance,Groundwater,Urban_Point,17.17,6.79,4.43,25.71,632.16,10.36,0.271,0.869,6.19,14.36,67.85,352.93,119.97,79.87,Contaminated,3.0,2.0
2025-03-02,,Tagus River,Groundwater,Downstream,15.94,,3.76,27.22,629.02,9.12,0.276,0.841,6.2,12.65,49.17,417.47,72.94,,Contaminated,3.0,2.0
2025-03-03,Portugal,Guadiana River,Lake,Upstream,17.68,6.82,4.62,25.6,507.07,5.95,0.194,0.584,4.41,10.87,34.89,344.14,37.55,85.16,Moderate_Risk,3.0,2.0
2025-03-03,Poland,Warta River,Reservoir,Upstream,21.29,7.75,5.46,18.05,552.7,7.26,0.221,0.592,5.53,14.03,46.02,378.72,32.31,86.95,Moderate_Risk,3.0,2.0
2025-03-03,Italy,Tiber River,Stream,Upstream,16.0,6.06,6.2,26.08,395.71,7.11,0.252,0.652,5.26,16.38,60.42,271.49,43.32,83.56,Moderate_Risk,3.0,2.0
2025-03-04,France,Rhone River,Groundwater,Downstream,18.87,6.46,3.68,24.59,602.78,8.94,0.219,0.689,6.33,16.69,67.07,350.73,66.5,77.72,Contaminated,3.0,2.0
2025-03-04,Austria,Mur River,Groundwater,Midstream,18.1,6.11,6.39,22.29,503.24,9.48,0.207,0.935,6.64,16.03,41.03,363.92,121.09,82.18,Contaminated,3.0,2.0
2025-03-04,Netherlands,IJsselmeer Lake,Groundwater,Source,17.32,7.41,6.2,23.14,529.64,8.82,0.191,0.801,4.56,13.24,40.06,365.3,57.96,88.44,Moderate_Risk,3.0,2.0
2025-03-05,Italy,Arno River,Stream,Upstream,20.91,6.66,5.71,25.24,538.35,6.76,0.197,0.654,5.1,11.17,61.51,384.39,22.08,87.07,Moderate_Risk,3.0,2.0
2025-03-05,Netherlands,IJsselmeer Lake,Groundwater,Downstream,16.68,6.74,3.63,36.47,663.07,9.27,0.31,0.716,6.6,15.76,71.12,434.19,105.32,74.9,Contaminated,3.0,2.0
2025-03-05,France,Seine River,Lake,Upstream,19.96,7.96,5.62,18.04,521.22,5.79,0.189,0.593,5.15,9.93,52.49,368.37,123.08,87.11,Moderate_Risk,3.0,2.0
2025-03-06,Sweden,Lake Vattern,Reservoir,Upstream,19.57,6.47,5.99,15.64,510.26,7.87,0.203,0.679,5.93,16.01,41.95,397.7,28.01,86.82,Moderate_Risk,3.0,2.0
2025-03-06,Belgium,Yser River,Lake,Source,18.36,8.48,6.65,21.35,582.85,8.5,0.239,0.654,4.56,13.13,59.23,276.89,63.27,89.31,Moderate_Risk,3.0,2.0
2025-03-06,Italy,Arno River,Groundwater,Midstream,17.53,7.61,6.66,29.8,572.83,7.97,0.213,0.809,5.7,18.13,58.57,355.67,58.82,86.31,Moderate_Risk,3.0,2.0
2025-03-07,Netherlands,Meuse River,Stream,Downstream,20.13,6.77,3.76,22.71,649.76,9.19,0.297,1.003,5.82,17.55,75.48,380.04,35.96,80.29,Contaminated,3.0,2.0
2025-03-07,France,Seine River,River,Urban_Point,16.85,6.86,4.03,30.12,564.62,12.49,0.331,0.829,6.54,16.94,64.69,436.97,75.97,76.31,Contaminated,3.0,2.0
2025-03-07,Sweden,Gota River,Reservoir,Urban_Point,19.29,7.04,2.67,30.19,608.09,12.75,0.267,0.788,6.2,16.18,55.12,445.82,203.6,72.4,Contaminated,3.0,2.0
2025-03-08,Germany,Elbe River,Groundwater,Upstream,15.6,6.44,6.5,20.43,553.46,7.51,0.219,0.622,4.92,14.9,49.69,376.03,67.64,87.03,Moderate_Risk,3.0,2.0
2025-03-08,Belgium,Yser River,Groundwater,Downstream,15.31,6.19,4.29,26.25,586.48,11.04,0.295,0.923,6.07,18.38,48.93,342.25,63.55,77.38,Contaminated,3.0,2.0
2025-03-08,,Lake Geneva,Stream,Source,21.24,6.33,5.7,15.04,465.51,8.02,0.245,0.591,4.45,11.63,62.58,356.93,53.11,,Moderate_Risk,3.0,2.0
2025-03-09,Germany,Rhine River,Reservoir,Urban_Point,16.97,6.03,2.46,28.9,631.67,8.4,0.319,0.56,6.04,14.75,73.01,438.06,135.31,70.86,Contaminated,3.0,2.0
2025-03-09,,Rhine River,Groundwater,Source,17.84,6.18,6.64,27.09,443.68,8.0,0.192,0.676,4.79,11.68,50.1,389.82,115.24,85.01,Moderate_Risk,3.0,2.0
2025-03-09,Germany,Danube River,Reservoir,Urban_Point,16.78,6.01,3.26,35.52,546.94,9.37,0.26,0.801,5.99,14.71,58.78,403.03,,73.54,Contaminated,3.0,2.0
2025-03-10,Germany,Rhine River,Stream,Source,17.38,6.87,6.14,24.26,550.62,9.51,0.196,0.638,5.12,12.91,33.83,376.64,45.59,87.36,Moderate_Risk,3.0,2.0
2025-03-10,Belgium,Lake Gileppe,Lake,Upstream,20.27,,6.27,23.79,493.09,7.14,0.228,0.67,5.0,14.05,42.62,357.65,97.49,86.77,Moderate_Risk,3.0,2.0
2025-03-10,France,Lake Geneva,Stream,Urban_Point,18.51,6.11,3.17,32.66,567.06,9.34,0.307,0.851,6.52,19.71,68.71,423.54,98.44,72.0,Contaminated,3.0,2.0
2025-03-11,Poland,Oder River,,Midstream,18.49,8.85,6.09,20.57,540.43,9.87,0.24,0.815,5.32,14.25,64.85,362.1,98.1,80.78,Moderate_Risk,3.0,2.0
2025-03-11,Portugal,Guadiana River,Stream,Upstream,20.91,6.57,6.08,24.71,524.74,7.03,0.219,0.694,5.39,11.62,42.32,370.18,51.35,86.45,Moderate_Risk,3.0,
2025-03-11,France,Lake Geneva,Reservoir,Source,17.79,6.09,7.26,21.71,395.96,7.45,0.266,0.512,4.61,14.4,47.67,365.1,52.56,87.93,Moderate_Risk,3.0,2.0
2025-03-12,France,Seine River,Lake,Downstream,18.44,6.13,3.3,32.68,634.26,9.68,0.317,0.718,6.34,17.45,49.34,379.12,67.93,73.07,Contaminated,3.0,2.0
2025-03-12,Austria,Danube River,Reservoir,Urban_Point,20.28,6.92,3.38,27.91,,10.55,0.296,0.742,5.38,13.76,74.48,449.92,90.31,77.86,Contaminated,3.0,2.0
2025-03-12,Poland,Warta River,River,Upstream,17.09,6.19,7.25,18.44,569.09,6.31,0.217,0.475,5.35,13.93,49.59,335.62,79.5,87.72,Moderate_Risk,3.0,2.0
2025-03-13,Belgium,Scheldt River,Groundwater,Downstream,20.75,5.87,2.44,24.88,616.04,10.38,0.256,0.92,,17.01,45.62,394.19,79.55,71.16,Contaminated,3.0,2.0
2025-03-13,Portugal,Guadiana River,Reservoir,Urban_Point,17.13,7.25,4.51,24.86,608.11,10.98,0.311,0.905,5.63,15.52,74.69,402.8,28.5,81.5,Moderate_Risk,3.0,2.0
2025-03-13,Italy,Po River,Reservoir,Source,15.38,6.21,5.99,20.35,468.6,9.52,0.24,0.662,5.57,11.35,,353.1,39.4,85.29,Moderate_Risk,3.0,2.0
2025-03-14,Germany,Lake Constance,Stream,Source,17.26,7.19,6.13,21.61,483.71,10.49,0.196,0.658,5.72,11.84,46.14,339.94,77.83,86.13,Moderate_Risk,3.0,2.0
2025-03-14,France,Loire River,Reservoir,Downstream,17.69,6.98,3.87,29.11,675.99,9.65,,0.739,6.21,15.56,56.1,451.01,82.27,78.5,Contaminated,3.0,2.0
2025-03-14,Belgium,Meuse River,Groundwater,Upstream,19.32,6.11,5.69,20.86,541.62,7.52,0.204,0.626,4.75,13.4,33.16,324.39,51.65,85.62,Moderate_Risk,3.0,2.0
2025-03-15,Belgium,Lake Gileppe,River,Downstream,18.89,7.36,2.85,28.95,702.05,11.3,0.294,0.89,6.8,13.75,52.53,428.21,77.14,73.97,Contaminated,3.0,2.0
2025-03-15,Italy,Lake Como,Stream,Downstream,17.07,6.54,4.66,36.0,584.69,8.46,0.304,0.855,6.56,16.77,65.33,391.16,120.75,77.69,Contaminated,3.0,2.0
,Netherlands,IJsselmeer Lake,Stream,Midstream,20.34,6.58,5.91,27.34,477.22,6.55,0.198,0.711,6.53,14.76,40.65,414.57,38.91,85.01,Contaminated,3.0,2.0
2025-03-16,Germany,Lake Constance,Stream,Upstream,15.12,7.28,6.23,12.3,549.99,6.78,0.231,0.618,4.33,9.25,45.79,326.1,69.9,90.39,Moderate_Risk,3.0,2.0
2025-03-16,Germany,Danube River,Stream,Upstream,20.45,6.66,5.43,18.98,518.19,6.84,0.241,0.457,5.12,12.81,48.64,367.15,45.06,87.1,Moderate_Risk,3.0,2.0
2025-03-16,Spain,Lake Sanabria,Reservoir,Source,20.59,7.05,5.68,18.7,480.84,8.01,0.213,0.589,4.58,11.03,46.7,351.62,22.68,88.92,Moderate_Risk,3.0,2.0
2025-03-17,Belgium,Lake Gileppe,River,Downstream,13.83,6.03,4.38,,578.88,9.99,,0.845,6.42,15.99,60.29,429.5,136.34,75.54,Contaminated,3.0,2.0
2025-03-17,Austria,Inn River,Reservoir,Source,18.47,7.06,6.16,23.0,508.28,6.44,0.28,0.611,4.81,10.9,50.94,329.9,34.55,,,3.0,2.0
2025-03-17,Poland,Warta River,River,Urban_Point,16.01,5.46,3.12,28.59,608.38,10.48,0.274,0.755,5.84,14.74,48.82,396.18,53.44,72.65,Contaminated,3.0,2.0
2025-03-18,,Guadalquivir River,Stream,Source,18.55,5.96,6.03,21.88,590.58,6.56,0.212,0.525,5.12,11.14,44.3,418.23,37.7,84.29,Moderate_Risk,3.0,2.0
2025-03-18,France,Seine River,River,Downstream,16.21,5.47,4.05,34.48,563.96,8.8,0.302,1.044,6.09,15.12,68.52,,147.71,72.24,Contaminated,3.0,2.0
2025-03-18,Spain,Tagus River,Lake,Urban_Point,22.18,6.71,2.86,26.0,554.21,9.01,0.3,0.734,5.95,16.56,,390.39,51.17,76.97,Contaminated,3.0,2.0
2025-03-19,Italy,Arno River,Reservoir,Upstream,19.1,6.94,6.21,18.8,619.07,7.75,0.182,0.675,5.35,12.44,54.13,284.78,28.74,88.41,Moderate_Risk,3.0,2.0
2025-03-19,Germany,,River,Urban_Point,,6.14,4.31,29.29,580.94,9.5,0.277,0.817,6.33,17.98,52.95,366.15,54.51,77.19,Contaminated,3.0,2.0
2025-03-19,Austria,Lake Neusiedl,River,Source,14.87,7.83,7.31,19.61,562.94,5.95,0.219,0.666,4.72,9.08,64.84,369.45,56.15,91.42,Moderate_Risk,3.0,2.0
2025-03-20,Netherlands,Rhine River,Groundwater,Source,15.91,7.66,6.82,26.51,484.35,7.79,0.205,0.644,4.35,10.5,60.61,369.95,53.85,89.59,Moderate_Risk,3.0,
2025-03-20,Spain,Ebro River,Stream,Upstream,14.23,6.98,6.79,21.22,459.3,6.48,0.239,0.575,5.47,13.98,48.13,335.38,40.76,88.63,Moderate_Risk,3.0,
2025-03-20,Austria,Danube River,Stream,Midstream,17.69,5.91,6.68,20.24,638.18,8.93,0.24,0.799,6.26,17.0,55.64,381.48,75.28,83.58,Contaminated,3.0,2.0
2025-03-21,Germany,Danube River,Groundwater,Urban_Point,18.87,6.92,3.5,27.95,678.23,9.06,0.264,0.714,6.36,16.65,42.83,438.93,44.83,78.06,Contaminated,3.0,2.0
2025-03-21,France,Seine River,River,Source,18.9,5.82,6.75,18.14,406.31,8.61,0.162,0.381,5.15,12.8,32.4,313.94,64.06,86.54,Moderate_Risk,3.0,2.0
2025-03-21,Spain,Tagus River,Lake,Upstream,17.26,7.61,6.9,20.49,442.67,8.09,0.177,0.631,5.32,11.17,53.78,366.91,70.61,89.46,Moderate_Risk,3.0,2.0
2025-03-22,Spain,Lake Sanabria,Lake,Midstream,16.51,6.86,6.42,25.22,556.88,10.0,0.23,0.737,5.95,14.22,47.51,383.03,66.76,85.89,Moderate_Risk,3.0,2.0
2025-03-22,Germany,Rhine River,Groundwater,Downstream,18.58,5.83,2.95,24.19,590.17,11.1,0.269,0.868,6.89,18.4,41.54,421.53,102.53,71.52,Contaminated,3.0,2.0
2025-03-22,,Loire River,Reservoir,Upstream,16.92,7.57,6.7,19.5,462.14,6.55,0.26,0.59,4.75,10.57,50.88,341.14,31.8,89.62,Moderate_Risk,3.0,2.0
2025-03-23,Austria,Mur River,Reservoir,Source,19.45,7.54,6.81,22.42,550.48,7.87,0.206,0.562,,8.19,48.71,359.61,57.11,90.69,Moderate_Risk,3.0,2.0
2025-03-23,Germany,Elbe River,Groundwater,Midstream,19.88,7.42,6.25,31.36,502.6,8.46,0.288,0.802,4.47,11.4,62.91,377.94,40.82,86.27,Moderate_Risk,3.0,2.0
2025-03-23,Belgium,Scheldt River,Reservoir,Midstream,16.06,7.71,6.92,22.66,526.25,7.95,0.26,0.769,4.23,10.75,44.47,378.77,66.09,89.97,Moderate_Risk,3.0,2.0
2025-03-24,Germany,Lake Constance,Groundwater,Upstream,15.17,7.09,7.48,18.95,566.71,6.96,0.22,0.587,5.0,11.07,57.64,312.63,166.79,90.13,Moderate_Risk,3.0,2.0
2025-03-24,Netherlands,Meuse River,Reservoir,Downstream,19.28,6.74,,29.42,607.7,8.0,0.299,0.728,5.93,17.07,51.48,437.27,29.87,78.38,Contaminated,3.0,2.0
2025-03-24,France,Rhone River,Lake,Urban_Point,16.53,6.85,5.09,29.87,577.95,10.12,0.314,0.833,5.52,11.39,69.16,425.69,88.26,81.86,Moderate_Risk,3.0,2.0
2025-03-25,Belgium,Yser River,Groundwater,Urban_Point,14.67,6.83,4.78,26.33,653.04,9.72,0.315,0.79,5.76,14.8,62.19,423.24,67.18,81.81,Moderate_Risk,3.0,2.0
2025-03-25,Portugal,Mondego River,Reservoir,Source,16.89,7.29,6.46,19.11,508.02,9.32,0.21,0.443,5.39,15.55,72.79,336.79,27.69,88.64,Moderate_Risk,3.0,2.0
2025-03-25,Poland,Vistula River,Groundwater,Upstream,18.9,7.34,6.43,23.24,449.81,8.14,0.214,0.648,5.23,14.09,61.81,342.44,38.04,87.95,Moderate_Risk,3.0,2.0
2025-03-26,Spain,Tagus River,Lake,Urban_Point,15.45,7.91,3.55,27.33,626.94,11.7,0.266,0.887,5.57,13.42,50.97,423.61,69.32,78.22,Contaminated,3.0,2.0
2025-03-26,,Lake Como,Groundwater,Upstream,13.43,7.37,7.39,25.22,509.28,7.23,0.221,0.708,3.48,6.99,56.01,340.77,55.96,92.34,Moderate_Risk,3.0,2.0
2025-03-26,Belgium,Yser River,River,Downstream,20.2,6.65,2.0,29.32,604.96,10.87,,0.642,6.93,23.39,52.91,410.86,109.67,71.58,Contaminated,3.0,2.0
2025-03-27,Sweden,Dalalven River,Groundwater,Source,17.15,6.73,6.33,17.42,439.25,9.95,0.189,0.709,4.26,9.78,47.83,340.55,53.93,90.47,Moderate_Risk,3.0,2.0
2025-03-27,Austria,Mur River,Groundwater,Midstream,19.9,6.63,5.21,28.1,481.61,9.7,0.278,0.756,6.1,14.84,59.17,395.17,65.82,82.49,Contaminated,3.0,2.0
2025-03-27,Portugal,Mondego River,Groundwater,Upstream,20.07,6.71,5.58,18.99,490.02,8.54,0.181,0.661,5.44,14.05,43.38,362.75,60.54,87.37,Moderate_Risk,3.0,2.0
2025-03-28,Spain,Ebro River,Lake,Urban_Point,19.47,7.18,3.63,29.41,607.64,9.29,0.292,0.875,6.1,16.38,48.78,374.44,80.26,77.62,Contaminated,3.0,2.0
2025-03-28,Sweden,Dalalven River,Groundwater,Source,16.51,7.13,5.88,16.58,492.55,8.13,0.188,0.569,4.03,11.66,54.87,371.47,47.67,90.93,Moderate_Risk,3.0,
2025-03-28,France,Loire River,River,Midstream,17.24,,6.63,23.01,545.04,9.18,0.245,0.536,4.85,9.72,44.8,385.93,26.5,88.77,Moderate_Risk,3.0,2.0
2025-03-29,Belgium,Scheldt River,River,Source,17.99,6.67,6.37,22.23,514.39,8.27,0.183,0.687,4.74,14.03,58.15,333.71,128.07,87.82,Moderate_Risk,3.0,2.0
2025-03-29,Portugal,Douro River,Lake,Urban_Point,15.7,6.16,3.73,29.36,704.71,10.32,0.32,0.79,5.29,9.99,66.56,385.34,58.09,76.57,Contaminated,3.0,2.0
2025-03-29,Belgium,Meuse River,Stream,Urban_Point,16.51,6.36,3.7,26.08,601.98,9.31,0.234,0.856,6.01,17.93,52.51,415.32,88.59,77.13,Contaminated,3.0,2.0
2025-03-30,Italy,Po River,Lake,Upstream,18.25,7.14,6.65,22.41,495.16,7.59,0.237,,5.89,12.02,52.38,369.51,36.04,87.44,Moderate_Risk,3.0,2.0
2025-03-30,Germany,Elbe River,Lake,Urban_Point,18.33,7.68,3.8,25.16,526.2,9.68,0.223,0.668,5.55,13.29,70.48,398.94,93.02,80.23,Contaminated,3.0,2.0
2025-03-30,Italy,Po River,River,Upstream,15.06,7.35,6.08,17.61,482.09,8.01,0.279,0.546,5.37,10.84,33.17,413.04,38.2,87.33,Moderate_Risk,3.0,2.0
2025-03-31,Poland,Vistula River,River,Upstream,17.53,5.57,6.47,19.52,428.78,7.62,0.209,0.7,5.45,16.09,58.37,322.01,65.3,83.87,Moderate_Risk,3.0,2.0
2025-03-31,Netherlands,IJsselmeer Lake,River,Upstream,17.25,6.69,6.94,22.1,488.02,6.55,0.221,0.536,5.16,15.44,38.58,294.62,173.06,87.84,Moderate_Risk,3.0,2.0
2025-03-31,Netherlands,Scheldt River,Reservoir,Upstream,18.6,5.79,5.87,23.6,574.16,7.89,0.242,0.577,5.12,15.58,41.48,363.26,,83.22,Moderate_Risk,3.0,2.0
2025-04-01,Austria,Mur River,River,Source,19.65,7.59,5.6,20.82,475.23,6.11,0.214,0.312,5.13,9.75,62.69,328.83,36.35,87.43,Moderate_Risk,4.0,2.0
2025-04-01,Netherlands,Meuse River,River,Upstream,20.47,7.41,6.13,21.58,462.04,7.99,0.213,0.543,5.0,10.72,39.04,334.65,41.93,87.87,Moderate_Risk,,2.0
2025-04-01,Poland,Warta River,Reservoir,Urban_Point,13.6,5.82,4.34,25.32,594.22,9.3,0.332,0.721,5.25,18.48,71.15,403.85,85.46,77.57,Moderate_Risk,4.0,2.0
2025-04-02,Austria,Lake Neusiedl,Groundwater,Source,17.7,5.81,6.58,22.06,497.47,6.29,0.254,0.597,4.89,11.92,35.35,408.65,96.75,84.21,Moderate_Risk,4.0,2.0
2025-04-02,Poland,Lake Sniardwy,,Midstream,15.55,6.46,6.84,26.36,564.89,8.38,0.254,0.991,4.9,10.85,67.06,404.03,56.29,86.67,Moderate_Risk,4.0,2.0
2025-04-02,Sweden,Dalalven River,Groundwater,Midstream,17.32,8.1,6.49,21.82,535.61,7.68,0.261,0.615,5.67,15.32,49.65,353.57,42.15,87.26,Moderate_Risk,4.0,2.0
2025-04-03,Germany,Danube River,Stream,Source,15.75,,6.65,23.03,,5.75,0.238,0.616,5.79,14.41,48.02,324.25,70.21,87.01,Moderate_Risk,4.0,2.0
2025-04-03,Italy,Tiber River,Stream,Midstream,20.95,7.43,5.81,25.61,553.83,8.06,0.287,0.643,5.86,16.18,48.25,383.9,76.04,84.67,Moderate_Risk,4.0,2.0
2025-04-03,Belgium,Yser River,Groundwater,Midstream,14.83,6.94,6.51,21.71,614.08,9.1,0.241,0.87,6.24,15.33,56.34,376.9,83.14,85.99,Contaminated,4.0,2.0
2025-04-04,Netherlands,Meuse River,Groundwater,Urban_Point,19.93,6.13,3.39,29.34,609.45,9.21,0.331,0.651,6.27,14.4,56.47,434.8,148.17,72.93,Contaminated,4.0,2.0
2025-04-04,Sweden,Dalalven River,Reservoir,Downstream,16.62,7.56,2.47,26.87,539.48,10.53,0.29,0.915,6.95,16.21,76.92,441.26,52.85,74.05,Contaminated,4.0,2.0
2025-04-04,Poland,Oder River,Stream,Downstream,,6.44,3.97,30.55,601.8,9.02,0.274,0.791,6.65,14.05,64.58,426.77,31.48,76.57,Contaminated,4.0,2.0
2025-04-05,Italy,Arno River,Lake,Upstream,18.69,6.94,5.98,16.72,478.99,7.76,0.216,0.714,3.65,10.19,58.94,296.09,35.64,91.48,Moderate_Risk,4.0,2.0
2025-04-05,France,Rhone River,Stream,Midstream,16.57,6.31,6.31,24.89,582.16,8.02,0.22,0.716,5.41,12.7,52.36,406.43,36.2,84.91,Moderate_Risk,4.0,2.0
2025-04-05,Spain,Guadalquivir River,Groundwater,Urban_Point,16.76,5.5,4.0,33.75,595.73,8.89,0.249,0.877,5.8,7.59,57.58,351.32,75.26,74.19,Moderate_Risk,4.0,2.0
2025-04-06,Portugal,Guadiana River,Stream,Upstream,19.75,7.41,5.77,18.87,526.61,7.19,0.2,0.581,3.97,9.67,69.53,343.62,119.61,89.02,Moderate_Risk,4.0,2.0
2025-04-06,France,Loire River,Groundwater,Midstream,16.87,7.67,5.55,25.46,579.87,8.51,0.219,0.611,6.12,17.3,48.41,368.86,35.33,84.85,Contaminated,4.0,2.0
2025-04-06,Netherlands,Rhine River,River,Midstream,20.27,6.99,5.86,28.59,537.82,7.5,0.295,0.654,5.82,11.85,53.7,389.1,58.41,84.53,Moderate_Risk,4.0,2.0
2025-04-07,France,Loire River,Stream,Downstream,15.8,6.92,3.97,28.55,490.16,9.03,0.248,0.742,6.34,18.33,61.49,361.36,76.02,78.82,Contaminated,4.0,2.0
2025-04-07,Germany,Rhine River,Reservoir,Downstream,17.99,6.72,2.6,27.25,543.25,11.48,0.275,0.761,6.88,17.3,60.0,424.25,164.17,72.64,Contaminated,4.0,2.0
2025-04-07,Germany,Lake Constance,Groundwater,Urban_Point,14.69,7.0,4.28,27.56,,9.75,0.264,0.673,6.13,14.66,74.75,396.66,52.68,80.51,Contaminated,4.0,2.0
2025-04-08,Portugal,Mondego River,Reservoir,Midstream,18.01,7.02,6.76,20.49,502.56,8.83,0.218,0.649,5.95,19.59,47.02,417.48,128.98,86.95,Moderate_Risk,4.0,2.0
2025-04-08,Netherlands,IJsselmeer Lake,River,Upstream,18.2,6.52,6.4,20.08,484.93,6.75,0.194,0.57,5.43,11.42,55.66,365.75,42.36,88.41,Moderate_Risk,4.0,2.0
2025-04-08,Spain,Guadalquivir River,Stream,Downstream,14.62,6.2,3.92,25.16,550.49,8.13,0.301,0.814,6.29,14.4,63.63,387.86,34.72,77.06,Contaminated,4.0,2.0
2025-04-09,Sweden,Dalalven River,Groundwater,Urban_Point,19.92,6.2,3.17,27.58,635.53,10.07,0.298,0.751,6.21,14.22,49.1,412.16,35.6,74.73,Contaminated,4.0,2.0
2025-04-09,Belgium,Scheldt River,Groundwater,Source,19.5,7.11,5.72,19.31,504.77,6.75,0.267,0.476,5.05,11.97,42.19,340.69,22.52,87.66,Moderate_Risk,4.0,2.0
2025-04-09,Germany,Danube River,River,Source,17.56,7.76,7.05,22.16,509.29,6.68,0.19,0.623,4.92,10.66,54.19,353.14,69.13,90.0,Moderate_Risk,4.0,2.0
2025-04-10,France,Lake Geneva,River,Downstream,19.12,5.83,3.6,30.54,515.08,10.04,0.27,0.839,5.76,14.23,58.1,397.06,48.66,75.12,Contaminated,4.0,2.0
2025-04-10,Germany,Danube River,Lake,Midstream,18.37,7.43,6.67,27.46,516.85,10.31,0.268,0.839,5.53,15.52,58.72,409.1,53.53,86.46,Moderate_Risk,4.0,2.0
2025-04-10,Netherlands,IJsselmeer Lake,Stream,Downstream,14.82,6.0,3.56,21.91,638.42,8.75,0.267,0.756,7.21,18.78,,408.85,151.83,73.67,Contaminated,4.0,2.0
2025-04-11,Italy,Lake Como,River,Urban_Point,19.51,5.4,3.17,26.84,628.38,9.6,0.278,0.832,5.95,16.49,68.52,396.2,56.19,72.93,Contaminated,4.0,2.0
2025-04-11,Germany,Rhine River,Groundwater,Upstream,15.43,7.24,7.08,19.01,511.99,7.65,0.239,0.577,5.68,13.89,38.59,345.62,29.85,89.48,Moderate_Risk,4.0,2.0
2025-04-11,Austria,Danube River,Stream,Upstream,19.29,7.36,6.04,21.9,458.38,7.41,0.168,0.747,4.26,12.18,42.28,348.42,86.44,88.43,Moderate_Risk,4.0,2.0
2025-04-12,Netherlands,IJsselmeer Lake,Reservoir,Source,19.24,8.03,5.85,25.33,469.37,,0.22,0.579,4.43,11.56,46.97,383.63,115.05,87.11,Moderate_Risk,4.0,2.0
2025-04-12,Austria,Lake Neusiedl,Stream,Downstream,,6.82,4.51,26.57,569.91,10.35,0.246,0.786,6.49,16.6,50.02,417.51,18.88,80.85,Contaminated,4.0,2.0
2025-04-12,Austria,Inn River,Stream,Midstream,18.06,7.3,6.36,24.0,565.22,8.51,0.198,0.888,5.6,15.15,59.04,454.96,44.42,87.22,Moderate_Risk,4.0,2.0
2025-04-13,Sweden,Lake Vattern,Stream,Source,19.29,7.16,6.73,26.61,503.31,6.82,0.249,0.515,5.45,10.75,69.66,317.95,33.53,87.35,Moderate_Risk,4.0,2.0
2025-04-13,Belgium,Yser River,River,Upstream,15.31,7.5,6.58,23.85,527.55,7.71,0.165,0.717,5.3,12.23,70.26,329.45,35.73,88.58,Moderate_Risk,4.0,2.0
2025-04-13,Netherlands,,Lake,Upstream,18.57,7.0,5.07,22.85,513.46,7.55,0.243,0.49,5.34,13.03,54.82,344.94,48.79,85.01,Moderate_Risk,4.0,2.0
2025-04-14,Spain,Guadalquivir River,Stream,Downstream,12.98,6.39,4.25,25.61,668.71,10.9,0.294,0.642,,13.49,71.19,424.85,154.05,77.36,Moderate_Risk,4.0,2.0
2025-04-14,Austria,Inn River,Lake,Source,17.93,7.42,6.09,16.56,541.16,9.03,0.203,0.699,4.73,11.07,,388.17,64.97,88.96,Moderate_Risk,4.0,2.0
2025-04-14,Germany,Danube River,Stream,Upstream,16.73,7.71,7.09,17.39,548.33,7.42,0.203,0.521,5.56,12.53,27.12,385.72,63.99,90.06,Moderate_Risk,4.0,2.0
2025-04-15,Poland,Oder River,River,Source,16.46,6.87,6.38,20.44,465.84,7.14,0.225,0.554,4.09,7.48,55.94,314.42,68.11,89.57,Moderate_Risk,4.0,2.0
2025-04-15,Sweden,Gota River,River,Downstream,18.63,6.29,2.76,32.31,610.06,9.43,0.283,0.782,7.0,18.6,67.88,370.48,129.67,70.72,Contaminated,4.0,2.0
2025-04-15,Netherlands,IJsselmeer Lake,Reservoir,Urban_Point,18.06,5.43,3.32,30.75,640.0,10.34,0.282,0.943,6.28,14.13,70.43,374.87,82.14,71.44,Contaminated,4.0,2.0
2025-04-16,Belgium,Scheldt River,Groundwater,Urban_Point,13.85,6.1,3.42,30.19,511.94,10.22,0.273,0.966,6.05,12.02,73.33,370.11,46.47,74.97,Contaminated,4.0,2.0
