timestamp,country,city,station_type,temperature,humidity,wind_speed,precipitation,pm2.5,pm10,no2,co,o3,so2,aqi,aqi_category,hour,day_of_week,month,season,pm_ratio,pollution_index,is_weekend,is_rush_hour
2021-01-29 22:00:00,Austria,Graz,Rural,19.98,26.26,17.42,0.0,25.38,33.64,6.31,0.194,50.9,3.52,72.52,Moderate,22.0,4.0,1.0,1.0,0.754458977405605,21.776666666666667,0,0
2021-01-29 23:00:00,France,Paris,Rural,18.75,39.13,28.34,0.0,26.28,32.27,20.66,0.226,66.66,0.53,75.1,Moderate,23.0,4.0,1.0,1.0,0.8143786798859175,26.403333333333336,0,0
2021-01-30 00:00:00,Germany,Berlin,Urban_Background,16.88,32.16,14.1,0.0,33.94,44.4,49.13,0.39,57.87,2.53,122.84,Unhealthy_for_Sensitive,0.0,5.0,1.0,1.0,0.7644144144126928,42.49,1,0
2021-01-30 01:00:00,Germany,Frankfurt,Urban_Background,17.08,27.27,14.53,0.0,22.99,40.34,44.31,0.526,38.13,7.0,110.78,Unhealthy_for_Sensitive,1.0,5.0,1.0,1.0,0.5699058006926873,35.88,1,0
2021-01-30 02:00:00,Spain,Barcelona,Suburban,21.8,53.35,0.61,0.0,23.58,39.49,25.29,0.284,49.79,3.55,78.97,Moderate,2.0,5.0,1.0,1.0,0.5971131932119595,29.453333333333333,1,0
2021-01-30 03:00:00,Netherlands,Utrecht,Suburban,20.73,21.32,10.71,0.0,28.52,48.18,31.44,0.566,55.7,5.2,96.36,Moderate,3.0,5.0,1.0,1.0,0.59194686591824,36.04666666666667,1,0
2021-01-30 04:00:00,Germany,Hamburg,Industrial,12.38,51.97,18.84,0.0,21.5,34.31,33.18,0.166,52.9,8.16,73.98,Moderate,4.0,5.0,1.0,1.0,0.6266394637113767,29.663333333333338,1,0
2021-01-30 05:00:00,Spain,Valencia,Industrial,19.72,29.51,14.26,0.0,21.33,25.59,25.23,0.24,74.79,7.25,74.79,Moderate,5.0,5.0,1.0,1.0,0.8335287221538353,24.05,1,0
2021-01-30 06:00:00,France,Marseille,Urban_Traffic,19.74,43.09,23.4,0.0,29.01,41.55,25.46,0.317,60.09,0.62,83.11,Moderate,6.0,5.0,1.0,1.0,0.6981949458466952,32.00666666666667,1,0
2021-01-30 07:00:00,Poland,Poznan,Suburban,23.87,47.76,26.27,0.0,26.75,37.69,41.39,0.426,68.54,9.48,103.48,Unhealthy_for_Sensitive,7.0,5.0,1.0,1.0,0.7097373308551082,35.276666666666664,1,1
2021-01-30 08:00:00,Italy,Rome,Suburban,12.9,36.0,9.8,0.0,22.73,28.49,27.88,0.468,62.24,5.57,69.71,Moderate,8.0,5.0,1.0,1.0,0.7978237978209975,26.366666666666664,1,1
2021-01-30 09:00:00,Germany,Frankfurt,Rural,8.54,44.41,17.42,7.53,22.78,23.05,39.47,0.435,68.08,1.82,98.66,Moderate,9.0,5.0,1.0,1.0,0.9882863340521116,28.433333333333334,1,1
2021-01-30 10:00:00,Sweden,Stockholm,Suburban,18.54,47.76,15.96,0.0,38.66,63.93,34.33,0.294,44.79,0.95,127.87,Unhealthy_for_Sensitive,10.0,5.0,1.0,1.0,0.6047239167830365,45.64000000000001,1,0
2021-01-30 11:00:00,Portugal,Coimbra,Urban_Background,13.79,50.07,26.46,0.0,27.61,32.52,28.39,0.285,61.98,6.83,78.88,Moderate,11.0,5.0,1.0,1.0,0.8490159901572907,29.50666666666667,1,0
2021-01-30 12:00:00,Austria,Graz,Urban_Background,15.27,41.68,2.01,0.0,24.49,56.3,51.27,0.605,44.09,4.14,128.17,Unhealthy_for_Sensitive,12.0,5.0,1.0,1.0,0.43499111900455595,44.02,1,0
2021-01-30 13:00:00,Germany,Innsbruck,Rural,22.61,36.51,14.68,0.0,25.16,42.22,30.73,0.208,44.67,5.25,84.44,Moderate,13.0,5.0,1.0,1.0,0.595926101372345,32.70333333333333,1,0
2021-01-30 14:00:00,Netherlands,The Hague,Urban_Traffic,20.81,41.2,22.48,0.0,36.57,57.79,33.03,0.475,47.07,3.0,115.58,Moderate,14.0,5.0,1.0,1.0,0.6328084443664426,42.46333333333333,1,0
2021-01-30 15:00:00,Spain,Seville,Urban_Background,13.31,42.73,20.5,0.0,25.16,59.01,10.39,0.326,33.43,8.52,120.12,Unhealthy_for_Sensitive,15.0,5.0,1.0,1.0,0.4263684121328142,31.52,1,0
2021-01-30 16:00:00,Germany,Krakow,Suburban,15.87,31.91,13.35,1.51,21.7,34.09,33.1,0.072,46.06,3.31,82.74,Moderate,16.0,5.0,1.0,1.0,0.6365503080063462,29.630000000000006,1,0
2021-01-30 17:00:00,Portugal,Lisbon,Industrial,23.19,47.67,18.47,0.0,22.48,31.57,25.77,0.225,60.24,13.67,68.37,Moderate,17.0,5.0,1.0,1.0,0.7120684193832371,26.606666666666666,1,1
2021-01-30 18:00:00,France,Toulouse,Urban_Traffic,20.54,54.83,17.47,0.0,41.13,50.24,28.53,0.497,51.68,5.21,91.79,Unhealthy_for_Sensitive,18.0,5.0,1.0,1.0,0.8186703821639756,39.96666666666667,1,1
2021-01-30 19:00:00,Poland,Poznan,Rural,17.34,34.04,18.18,0.0,35.13,67.27,30.88,0.552,47.69,1.6,134.53,Unhealthy_for_Sensitive,19.0,5.0,1.0,1.0,0.5222238739400592,44.42666666666667,1,1
2021-01-30 20:00:00,Germany,Berlin,Urban_Background,14.72,33.56,11.01,0.0,35.34,45.19,46.12,0.474,31.94,7.45,115.3,Unhealthy_for_Sensitive,20.0,5.0,1.0,1.0,0.7820314228794379,42.21666666666667,1,0
2021-01-30 21:00:00,Portugal,Braga,Rural,11.79,41.25,4.41,1.4,28.34,42.15,45.26,0.578,57.37,0.75,113.15,Unhealthy_for_Sensitive,21.0,5.0,1.0,1.0,0.6723606168430074,38.583333333333336,1,0
2021-01-30 22:00:00,Netherlands,Utrecht,Rural,13.92,34.22,5.27,0.13,28.91,36.17,24.87,0.49,46.41,2.18,82.6,Moderate,22.0,5.0,1.0,1.0,0.7992811722399797,29.983333333333334,1,0
2021-01-30 23:00:00,Italy,Milan,Urban_Background,24.49,60.55,18.95,3.52,30.15,37.9,30.73,0.504,58.62,4.54,86.13,Moderate,23.0,5.0,1.0,1.0,0.7955145118712519,32.92666666666667,1,0
2021-01-31 00:00:00,Belgium,Antwerp,Urban_Background,12.38,29.18,6.51,0.0,32.7,58.57,41.77,0.546,38.98,4.95,117.14,Unhealthy_for_Sensitive,0.0,6.0,1.0,1.0,0.5583063001527091,44.34666666666667,1,0
2021-01-31 01:00:00,Germany,Berlin,Urban_Traffic,18.36,43.29,15.38,0.0,30.46,21.55,36.42,0.627,38.13,9.23,91.05,Moderate,1.0,6.0,1.0,1.0,1.4134570765595664,29.47666666666667,1,0
2021-01-31 02:00:00,Spain,Seville,Urban_Background,19.31,50.64,15.04,1.88,25.16,54.65,23.09,0.45,77.14,1.39,109.3,Unhealthy_for_Sensitive,2.0,6.0,1.0,1.0,0.46038426349412553,34.300000000000004,1,0
2021-01-31 03:00:00,Portugal,Porto,Urban_Traffic,18.58,25.58,13.23,0.0,28.26,48.31,46.92,0.384,47.07,5.3,117.29,Unhealthy_for_Sensitive,3.0,6.0,1.0,1.0,0.584972055473846,41.163333333333334,1,0
2021-01-31 04:00:00,France,Paris,Suburban,24.03,44.17,16.73,1.7,24.52,22.83,19.54,0.178,63.09,0.27,70.04,Moderate,4.0,6.0,1.0,1.0,1.0740254051639335,22.296666666666663,1,0
2021-01-31 05:00:00,France,Marseille,Urban_Traffic,16.14,45.46,18.67,0.3,21.52,36.73,32.21,0.452,78.69,3.92,80.52,Moderate,5.0,6.0,1.0,1.0,0.5858970868483913,30.153333333333336,1,0
2021-01-31 06:00:00,Austria,Vienna,Urban_Traffic,10.46,25.17,29.6,1.02,24.01,31.07,22.6,0.265,57.13,6.35,68.6,Moderate,6.0,6.0,1.0,1.0,0.7727711618900137,25.893333333333334,1,0
2021-01-31 07:00:00,Portugal,Braga,Urban_Traffic,20.62,49.74,20.2,2.61,27.43,37.37,36.74,0.601,62.58,1.46,91.84,Moderate,7.0,6.0,1.0,1.0,0.7340112389597698,33.846666666666664,1,1
2021-01-31 08:00:00,Belgium,Antwerp,Rural,11.43,42.04,21.1,0.0,22.47,41.82,41.86,0.355,62.51,0.0,104.65,Unhealthy_for_Sensitive,8.0,6.0,1.0,1.0,0.5373027259671513,35.38333333333333,1,1
2021-01-31 09:00:00,Germany,Berlin,Rural,15.25,37.12,7.65,0.0,29.68,49.46,44.67,0.529,23.1,7.07,111.66,Unhealthy_for_Sensitive,9.0,6.0,1.0,1.0,0.6000808734318639,41.27,1,1
2021-01-31 10:00:00,Italy,Turin,Rural,13.28,50.0,14.48,0.0,25.44,30.55,35.43,0.406,53.24,7.48,88.57,Moderate,10.0,6.0,1.0,1.0,0.8327332242198602,30.473333333333333,1,0
2021-01-31 11:00:00,Sweden,Uppsala,Urban_Traffic,16.28,46.69,0.58,0.0,33.83,56.54,32.06,0.75,43.92,4.05,113.07,Unhealthy_for_Sensitive,11.0,6.0,1.0,1.0,0.5983374602041062,40.81,1,0
2021-01-31 12:00:00,Poland,Krakow,Rural,17.85,22.46,14.84,0.0,19.55,51.28,34.16,0.309,65.24,9.3,102.56,Unhealthy_for_Sensitive,12.0,6.0,1.0,1.0,0.38124024960924097,34.99666666666666,1,0
2021-01-31 13:00:00,Sweden,Malmo,Urban_Traffic,18.96,40.52,11.92,0.0,31.11,36.53,33.41,0.575,47.3,6.42,88.88,Moderate,13.0,6.0,1.0,1.0,0.8516287982456839,33.68333333333333,1,0
2021-01-31 14:00:00,Italy,Turin,Urban_Background,12.49,43.0,10.62,0.0,31.38,37.59,47.46,0.483,59.72,7.81,118.66,Unhealthy_for_Sensitive,14.0,6.0,1.0,1.0,0.8347964884255524,38.81,1,0
2021-01-31 15:00:00,Sweden,Gothenburg,Industrial,14.55,44.19,16.87,0.0,24.0,34.54,30.05,0.215,66.92,5.02,75.13,Moderate,15.0,6.0,1.0,1.0,0.6948465547171544,29.53,1,0
2021-01-31 17:00:00,France,Marseille,Urban_Traffic,14.93,26.91,9.92,0.0,40.58,54.35,42.81,0.619,37.3,5.96,115.93,Unhealthy_for_Sensitive,17.0,6.0,1.0,1.0,0.7466421343132535,45.913333333333334,1,1
2021-01-31 18:00:00,Sweden,Malmo,Urban_Traffic,17.37,28.96,8.04,1.64,36.89,59.85,40.19,0.576,58.97,0.0,119.71,Unhealthy_for_Sensitive,18.0,6.0,1.0,1.0,0.6163742690048181,45.64333333333334,1,1
2021-01-31 19:00:00,France,Toulouse,Urban_Background,17.28,43.11,11.21,0.0,37.98,65.46,36.68,0.597,43.39,1.77,130.91,Unhealthy_for_Sensitive,19.0,6.0,1.0,1.0,0.5802016498616251,46.70666666666667,1,1
2021-01-31 20:00:00,Poland,Warsaw,Suburban,18.59,25.63,10.21,0.0,14.74,21.79,29.57,0.542,64.62,8.08,73.92,Moderate,20.0,6.0,1.0,1.0,0.6764570904053399,22.03333333333333,1,0
2021-01-31 21:00:00,Netherlands,The Hague,Suburban,21.67,20.43,15.38,0.0,32.38,46.3,22.79,0.393,62.67,8.4,92.6,Moderate,21.0,6.0,1.0,1.0,0.6993520518343427,33.82333333333333,1,0
2021-01-31 22:00:00,Germany,Frankfurt,Industrial,13.57,26.87,13.32,2.85,24.56,27.88,30.04,0.37,46.64,13.3,75.1,Moderate,22.0,6.0,1.0,1.0,0.8809182209437557,27.49333333333333,1,0
2021-01-31 23:00:00,Poland,Wroclaw,Industrial,18.99,37.28,32.59,0.22,15.01,12.44,9.27,0.112,61.33,3.34,61.33,Moderate,23.0,6.0,1.0,1.0,1.2065916398616834,12.24,1,0
2021-02-01 00:00:00,Belgium,Brussels,Urban_Traffic,22.0,23.72,16.79,0.0,25.16,46.22,32.37,0.608,57.45,12.23,106.04,Unhealthy_for_Sensitive,0.0,0.0,2.0,1.0,0.5443530938975674,34.583333333333336,0,0
2021-02-01 01:00:00,Germany,Krakow,Urban_Traffic,28.84,45.56,31.96,0.0,26.39,36.73,26.34,0.221,72.79,0.0,75.41,Moderate,1.0,0.0,2.0,1.0,0.7184862510190076,29.819999999999997,0,0
2021-02-01 02:00:00,Netherlands,Amsterdam,Rural,25.79,34.93,7.38,0.0,26.0,36.72,30.77,0.332,40.62,4.47,76.93,Moderate,2.0,0.0,2.0,1.0,0.708061002176721,31.16333333333333,0,0
2021-02-01 03:00:00,Sweden,Malmo,Urban_Traffic,18.45,30.34,16.36,3.8,25.89,45.8,19.55,0.324,38.88,4.08,91.59,Moderate,3.0,0.0,2.0,1.0,0.5652838427935256,30.41333333333333,0,0
2021-02-01 04:00:00,Austria,Salzburg,Suburban,26.12,38.44,16.84,1.6,23.16,45.92,40.08,0.571,63.12,1.54,100.19,Unhealthy_for_Sensitive,4.0,0.0,2.0,1.0,0.5043554006957658,36.38666666666666,0,0
2021-02-01 05:00:00,France,Marseille,Urban_Traffic,24.2,35.18,5.5,0.0,29.1,51.34,58.57,0.619,59.97,3.82,146.44,Unhealthy_for_Sensitive,5.0,0.0,2.0,1.0,0.5668095052579532,46.336666666666666,0,0
2021-02-01 06:00:00,Austria,Graz,Urban_Background,31.57,20.0,14.39,2.64,29.62,46.93,43.84,0.408,61.07,7.66,109.6,Unhealthy_for_Sensitive,6.0,0.0,2.0,1.0,0.6311527807359234,40.13,0,0
2021-02-01 07:00:00,Portugal,Coimbra,Rural,22.29,45.13,7.8,1.63,30.41,62.74,32.41,0.346,78.0,5.38,125.49,Unhealthy_for_Sensitive,7.0,0.0,2.0,1.0,0.48469875677321533,41.85333333333333,0,1
2021-02-01 08:00:00,France,Lyon,Industrial,14.49,20.0,9.81,0.0,27.15,47.9,33.6,0.376,76.77,6.5,95.79,Moderate,8.0,0.0,2.0,1.0,0.5668058455102989,36.21666666666667,0,1
,Belgium,Brussels,Industrial,15.93,46.43,13.85,0.0,25.16,47.29,35.32,0.222,61.76,11.26,94.59,Moderate,9.0,0.0,2.0,1.0,0.5320363713247367,35.92333333333334,0,1
2021-02-01 10:00:00,Italy,Rome,Rural,25.33,62.44,5.3,0.0,13.96,21.74,16.11,0.598,62.75,2.31,62.75,Moderate,10.0,0.0,2.0,1.0,0.6421343146244614,17.27,0,0
2021-02-01 11:00:00,Belgium,Ghent,Suburban,21.18,43.52,11.09,0.0,22.55,39.03,28.66,0.329,76.98,5.58,78.06,Moderate,11.0,0.0,2.0,1.0,0.5777606968983403,30.08,0,0
2021-02-01 12:00:00,Poland,Krakow,Suburban,19.46,34.31,27.35,0.0,20.22,27.49,17.05,0.337,73.47,8.92,73.47,Moderate,12.0,0.0,2.0,1.0,0.7355401964323917,21.586666666666662,0,0
2021-02-01 13:00:00,Poland,Poznan,Suburban,17.49,26.77,2.68,0.0,30.81,56.57,45.11,0.573,70.65,3.73,113.14,Unhealthy_for_Sensitive,13.0,0.0,2.0,1.0,0.5446349655284698,44.163333333333334,0,0
2021-02-01 14:00:00,Netherlands,The Hague,Industrial,20.99,20.0,11.26,0.0,24.12,39.66,18.77,0.321,44.77,12.59,79.32,Moderate,14.0,0.0,2.0,1.0,0.6081694402405241,27.516666666666666,0,0
2021-02-01 15:00:00,Austria,Salzburg,Suburban,18.25,25.88,22.16,0.08,20.19,23.29,9.08,0.252,78.01,6.79,78.01,Moderate,15.0,0.0,2.0,1.0,0.866895663371117,17.52,0,0
2021-02-01 16:00:00,Spain,Barcelona,Industrial,27.16,36.72,18.13,0.0,25.33,41.23,31.41,0.268,57.89,5.37,82.45,Moderate,16.0,0.0,2.0,1.0,0.6143584768357643,32.656666666666666,0,0
2021-02-01 17:00:00,Sweden,Gothenburg,Rural,18.32,40.6,4.9,0.0,39.31,50.01,51.73,0.497,56.94,8.74,129.32,Unhealthy_for_Sensitive,11.0,0.0,2.0,1.0,0.7860427914401399,47.01666666666666,0,0
2021-02-01 18:00:00,Sweden,Uppsala,Urban_Background,27.81,36.25,23.99,0.0,37.54,38.89,39.73,0.514,70.34,0.0,107.25,Unhealthy_for_Sensitive,18.0,0.0,2.0,1.0,0.9652867060916295,38.72,0,1
2021-02-01 19:00:00,Poland,Poznan,Suburban,23.62,31.58,16.8,0.0,31.17,50.85,37.71,0.451,64.94,4.48,101.7,Unhealthy_for_Sensitive,19.0,0.0,2.0,1.0,0.6129793510312429,39.910000000000004,0,1
2021-02-01 20:00:00,Italy,Turin,Urban_Background,31.53,33.23,3.84,0.0,35.48,51.93,47.0,0.467,61.99,7.17,117.51,Unhealthy_for_Sensitive,20.0,0.0,2.0,1.0,0.6832274215276656,44.803333333333335,0,0
2021-02-01 21:00:00,Germany,Hamburg,Suburban,18.11,30.05,6.64,2.42,19.18,32.5,26.87,0.477,73.93,5.72,73.93,Moderate,21.0,0.0,2.0,1.0,0.5901538461520303,26.183333333333334,0,0
2021-02-01 22:00:00,Poland,Poznan,Suburban,21.24,29.39,17.97,0.0,27.24,46.31,25.12,0.321,42.96,3.34,92.61,Moderate,22.0,0.0,2.0,1.0,0.5882098898713275,32.89,0,0
2021-02-01 23:00:00,France,Marseille,Urban_Traffic,17.94,20.38,18.54,0.0,26.74,40.98,46.31,0.447,80.45,9.26,115.78,Unhealthy_for_Sensitive,23.0,0.0,2.0,1.0,0.6525134211794716,38.01,0,0
2021-02-02 00:00:00,Italy,Turin,Urban_Background,18.06,38.8,13.89,0.0,36.4,53.08,39.35,0.471,67.33,4.88,106.16,Unhealthy_for_Sensitive,0.0,1.0,2.0,1.0,0.6857573473988587,42.94333333333333,0,0
2021-02-02 01:00:00,Netherlands,The Hague,Rural,23.1,33.79,29.29,0.0,18.03,16.01,29.08,0.135,70.57,0.0,72.71,Moderate,1.0,1.0,2.0,1.0,1.1261711430285686,21.040000000000003,0,0
2021-02-02 02:00:00,Netherlands,Amsterdam,Industrial,20.79,20.0,19.77,0.0,23.2,10.0,27.35,0.155,88.91,5.72,88.91,Moderate,2.0,1.0,2.0,1.0,2.3199999999767997,20.183333333333334,0,0
2021-02-02 03:00:00,Sweden,Uppsala,Urban_Background,11.43,27.68,7.13,0.0,36.98,51.63,41.56,0.632,73.64,2.12,105.66,Unhealthy_for_Sensitive,3.0,1.0,2.0,1.0,0.7162502421059146,43.39000000000001,0,0
2021-02-02 04:00:00,Spain,Barcelona,Rural,22.01,38.03,10.98,0.0,20.55,33.44,39.58,0.55,65.67,7.5,98.94,Moderate,4.0,1.0,2.0,1.0,0.6145334928211288,31.189999999999998,0,0
2021-02-02 05:00:00,Portugal,Coimbra,Urban_Traffic,29.85,45.28,21.95,0.0,21.05,23.3,31.67,0.598,53.82,4.63,79.17,Moderate,5.0,1.0,2.0,1.0,0.9034334763909725,25.340000000000003,0,0
2021-02-02 06:00:00,Italy,Milan,Rural,27.8,20.7,22.58,0.0,30.22,33.03,19.68,0.118,73.08,1.54,91.79,Moderate,6.0,1.0,2.0,1.0,0.9149258250047988,27.643333333333334,0,0
2021-02-02 07:00:00,Poland,Warsaw,Suburban,19.93,23.69,6.82,0.0,28.67,41.69,41.23,0.492,67.49,4.99,103.08,Unhealthy_for_Sensitive,7.0,1.0,2.0,1.0,0.6876948908594683,37.196666666666665,0,1
2021-02-02 08:00:00,France,Toulouse,Rural,12.38,51.12,3.83,0.97,30.59,54.89,23.56,0.461,39.46,9.69,109.77,Unhealthy_for_Sensitive,8.0,1.0,2.0,1.0,0.5572964110028105,36.34666666666667,0,1
2021-02-02 10:00:00,Belgium,Antwerp,Urban_Background,22.19,20.0,18.43,0.0,26.75,37.27,36.74,0.582,71.56,0.69,91.84,Moderate,10.0,1.0,2.0,1.0,0.7177354440549564,33.58666666666667,0,0
2021-02-02 11:00:00,France,Marseille,Rural,18.69,20.0,39.87,0.0,12.52,8.36,19.97,0.157,77.55,0.54,77.55,Moderate,11.0,1.0,2.0,1.0,1.4976076554844784,13.616666666666665,0,0
2021-02-02 12:00:00,France,Marseille,Suburban,12.38,28.93,12.94,0.0,20.25,31.07,38.69,0.356,52.02,8.26,96.72,Moderate,12.0,1.0,2.0,1.0,0.6517541036348512,30.00333333333333,0,0
2021-02-02 13:00:00,Sweden,Malmo,Urban_Background,25.79,20.0,15.58,0.0,32.9,50.14,38.93,0.579,42.96,5.27,100.27,Unhealthy_for_Sensitive,13.0,1.0,2.0,1.0,0.6561627443146067,40.656666666666666,0,0
2021-02-02 14:00:00,Portugal,Porto,Suburban,23.96,47.76,2.65,0.0,24.98,30.63,24.11,0.507,71.55,5.5,71.55,Moderate,14.0,1.0,2.0,1.0,0.8155403199451011,26.573333333333334,0,0
2021-02-02 15:00:00,Austria,Innsbruck,Industrial,25.63,29.98,30.56,0.0,24.81,30.17,27.22,0.249,74.88,12.21,91.79,Moderate,15.0,1.0,2.0,1.0,0.8223400729173936,27.400000000000002,0,0
2021-02-02 16:00:00,Austria,Salzburg,Urban_Background,23.56,22.52,8.42,0.0,30.77,39.48,42.88,0.455,60.38,6.24,107.2,Unhealthy_for_Sensitive,16.0,1.0,2.0,1.0,0.7793819655502042,37.71,0,0
2021-02-02 17:00:00,Belgium,Brussels,Suburban,29.82,26.63,10.6,0.0,36.57,58.04,57.99,0.454,51.16,2.81,144.96,Unhealthy_for_Sensitive,17.0,1.0,2.0,1.0,0.6300827015840281,50.86666666666667,0,1
2021-02-02 18:00:00,Italy,Turin,Urban_Background,20.9,20.97,9.34,0.0,36.62,48.54,34.56,0.556,45.48,2.08,104.63,Unhealthy_for_Sensitive,18.0,1.0,2.0,1.0,0.7544293366280296,39.906666666666666,0,1
2021-02-02 19:00:00,Portugal,Munich,Suburban,24.73,39.26,18.35,0.0,27.66,33.68,42.99,0.366,68.62,3.45,107.46,Unhealthy_for_Sensitive,19.0,1.0,2.0,1.0,0.821258907360982,34.77666666666667,0,1
2021-02-02 20:00:00,Italy,Turin,Urban_Traffic,10.95,20.0,26.87,4.66,23.88,34.14,39.46,0.488,63.78,6.59,98.65,Moderate,20.0,1.0,2.0,1.0,0.6994727592246646,32.49333333333333,0,0
2021-02-02 21:00:00,Germany,Munich,Urban_Background,23.18,42.42,3.64,0.0,35.34,51.88,28.06,0.463,74.68,2.85,103.76,Unhealthy_for_Sensitive,21.0,1.0,2.0,1.0,0.6811873554343076,38.42666666666667,0,0
2021-02-02 22:00:00,Spain,Seville,Industrial,17.96,40.73,0.6,0.0,28.34,28.26,37.7,0.535,55.93,12.83,94.25,Moderate,22.0,1.0,2.0,1.0,1.0028308563304924,31.433333333333337,0,0
2021-02-02 23:00:00,Portugal,Coimbra,Urban_Traffic,27.11,33.48,11.91,0.0,37.52,47.16,40.02,0.506,62.15,2.18,107.21,Unhealthy_for_Sensitive,23.0,1.0,2.0,1.0,0.7955894826106965,41.56666666666667,0,0
2021-02-03 00:00:00,Germany,Hamburg,Industrial,24.82,37.45,22.09,2.73,26.16,31.73,30.7,0.425,84.86,10.46,84.86,Moderate,0.0,2.0,2.0,1.0,0.8244563504543825,29.53,0,0
2021-02-03 01:00:00,Spain,Madrid,Rural,27.45,24.51,19.4,0.0,30.35,50.22,23.16,0.568,52.67,11.89,100.44,Unhealthy_for_Sensitive,1.0,2.0,2.0,1.0,0.6043409000386214,34.57666666666666,0,0
2021-02-03 02:00:00,Poland,Poznan,Urban_Traffic,26.08,46.51,18.52,2.9,25.39,35.74,38.6,0.385,61.25,4.34,96.49,Moderate,2.0,2.0,6.0,1.0,0.7104085058737817,33.24333333333333,0,0
2021-02-03 03:00:00,Italy,Turin,Industrial,22.27,28.79,17.84,0.0,26.14,33.13,20.91,0.301,59.99,15.22,76.1,Moderate,3.0,2.0,2.0,1.0,0.7890129791705733,26.72666666666667,0,0
2021-02-03 04:00:00,Austria,Innsbruck,Urban_Traffic,25.11,32.0,7.26,0.0,25.16,62.24,56.57,0.573,52.72,3.46,141.43,Unhealthy_for_Sensitive,4.0,2.0,2.0,1.0,0.4042416452435664,47.99,0,0
2021-02-03 05:00:00,France,Paris,Urban_Background,19.25,20.0,8.94,0.0,36.52,62.79,36.56,0.481,58.64,6.54,125.58,Unhealthy_for_Sensitive,5.0,2.0,2.0,1.0,0.5816212772725249,45.29,0,0
2021-02-03 06:00:00,France,Marseille,Urban_Background,16.02,22.1,18.06,0.0,34.01,52.12,40.49,0.467,70.59,8.66,104.24,Unhealthy_for_Sensitive,6.0,3.0,2.0,1.0,0.6525326170363536,42.20666666666667,0,0
2021-02-03 07:00:00,Portugal,Lisbon,Urban_Background,34.97,20.0,17.08,0.0,40.51,55.71,41.68,0.524,38.55,0.69,115.74,Unhealthy_for_Sensitive,7.0,2.0,2.0,1.0,0.7271584993704412,45.96666666666667,0,1
2021-02-03 08:00:00,Portugal,Braga,Urban_Traffic,26.7,46.74,21.88,0.24,41.03,70.88,44.33,0.555,61.78,6.49,141.75,Unhealthy_for_Sensitive,8.0,2.0,2.0,1.0,0.578865688486768,52.080000000000005,0,1
2021-02-03 09:00:00,France,Marseille,Suburban,20.14,36.07,25.54,0.0,24.29,28.51,33.93,0.299,70.4,3.19,84.82,Moderate,9.0,2.0,2.0,1.0,0.8519817607827008,28.909999999999997,0,1
2021-02-03 10:00:00,Italy,Rome,Industrial,19.28,27.75,20.06,0.0,25.3,39.57,37.42,0.452,76.37,8.25,93.55,Moderate,10.0,2.0,2.0,1.0,0.6393732625710402,34.09666666666667,0,0
2021-02-03 11:00:00,Belgium,Ghent,Suburban,18.24,24.78,8.12,0.0,25.93,26.53,40.28,0.301,52.51,3.11,100.7,Unhealthy_for_Sensitive,11.0,2.0,2.0,1.0,0.9773840934753962,30.913333333333338,0,0
2021-02-03 12:00:00,Portugal,Coimbra,Urban_Traffic,13.85,24.85,8.87,0.0,30.59,48.56,50.11,0.403,78.37,8.75,125.28,Unhealthy_for_Sensitive,12.0,2.0,2.0,1.0,0.6299423393726731,43.086666666666666,0,0
2021-02-03 14:00:00,Netherlands,Rotterdam,Rural,16.74,26.05,15.04,0.0,12.24,22.97,32.78,0.279,70.25,5.03,81.96,Moderate,14.0,2.0,2.0,1.0,0.5328689595100877,22.663333333333338,0,0
2021-02-03 15:00:00,Spain,Valencia,Industrial,16.07,21.91,8.64,0.0,40.99,70.47,38.81,0.418,55.55,13.71,140.94,Unhealthy_for_Sensitive,15.0,2.0,2.0,1.0,0.581665957144059,50.09,0,0
2021-02-03 16:00:00,Germany,Hamburg,Urban_Background,28.5,26.26,8.82,0.0,34.62,39.46,28.65,0.407,66.71,7.68,98.9,Moderate,16.0,2.0,2.0,1.0,0.8773441459683796,34.24333333333333,0,0
2021-02-03 17:00:00,Belgium,Bruges,Industrial,24.85,20.0,8.4,0.09,23.69,43.02,48.55,0.6,58.87,10.2,121.37,Unhealthy_for_Sensitive,17.0,2.0,2.0,1.0,0.5506741050661305,38.42,0,1
2021-02-03 18:00:00,Netherlands,Amsterdam,Rural,25.61,30.27,9.74,0.0,34.33,48.0,21.73,0.386,68.57,9.88,98.1,Moderate,18.0,2.0,2.0,1.0,0.7152083333318433,34.68666666666667,0,1
2021-02-03 19:00:00,Spain,Seville,Urban_Traffic,20.41,40.16,20.79,0.0,37.72,61.26,41.93,0.577,58.91,6.36,122.53,Unhealthy_for_Sensitive,19.0,2.0,2.0,1.0,0.6157362063326547,46.97,0,1
2021-02-03 20:00:00,Italy,Rome,Urban_Background,12.38,29.67,19.44,0.0,30.02,28.62,28.3,0.427,53.9,4.42,85.77,Moderate,20.0,2.0,2.0,1.0,1.0489168413660066,28.98,0,0
2021-02-03 21:00:00,Poland,Poznan,Suburban,23.86,40.23,27.02,0.0,23.44,38.66,33.74,0.241,80.06,7.76,84.35,Moderate,21.0,2.0,2.0,1.0,0.6063114330041224,31.94666666666667,0,0
